ins_id,age,agency,agency_type,commision,destination,distribution_channel,duration,gender,net_sales,product_name,claim
36263,63.0,CSR,Travel Agency,9.57,MALAYSIA,Offline,143.0,F,29.0,Comprehensive Plan,0.0
62120,34.0,C2B,Airlines,6.0,SINGAPORE,Online,7.0,F,24.0,Bronze Plan,0.0
49879,58.0,JZI,Airlines,10.5,PHILIPPINES,Online,40.0,M,30.0,Basic Plan,0.0
42658,33.0,C2B,Airlines,17.25,SINGAPORE,Online,27.0,M,69.0,Gold Plan,1.0
34171,28.0,C2B,Airlines,15.5,SINGAPORE,Online,36.0,F,62.0,Bronze Plan,1.0
58380,46.0,C2B,Airlines,18.0,SINGAPORE,Online,16.0,F,72.0,Silver Plan,1.0
32193,33.0,C2B,Airlines,7.38,SINGAPORE,Online,11.0,M,29.5,Bronze Plan,1.0
28709,60.0,JZI,Airlines,12.25,CHINA,Online,25.0,F,35.0,Basic Plan,0.0
43209,33.0,C2B,Airlines,6.75,SINGAPORE,Online,9.0,F,27.0,Bronze Plan,0.0
22472,80.0,CCR,Travel Agency,9.57,THAILAND,Offline,9.0,F,29.0,Comprehensive Plan,0.0
30698,88.0,C2B,Airlines,3.75,SINGAPORE,Online,4.0,F,15.0,Silver Plan,0.0
28917,29.0,C2B,Airlines,7.38,SINGAPORE,Online,22.0,F,29.5,Bronze Plan,0.0
30124,50.0,JZI,Airlines,15.4,NEW ZEALAND,Online,71.0,F,44.0,Basic Plan,1.0
42628,36.0,C2B,Airlines,4.0,SINGAPORE,Online,35.0,F,16.0,Bronze Plan,0.0
41249,30.0,C2B,Airlines,22.13,SINGAPORE,Online,28.0,F,88.5,Silver Plan,1.0
30849,71.0,CSR,Travel Agency,9.57,THAILAND,Offline,108.0,F,29.0,Comprehensive Plan,0.0
46748,34.0,C2B,Airlines,14.25,SINGAPORE,Online,47.0,F,57.0,Silver Plan,0.0
47580,59.0,C2B,Airlines,34.38,SINGAPORE,Online,59.0,F,137.5,Silver Plan,1.0
10574,72.0,CCR,Travel Agency,9.57,MALAYSIA,Offline,100.0,M,29.0,Comprehensive Plan,0.0
17524,53.0,JZI,Airlines,12.25,CHINA,Online,23.0,M,35.0,Basic Plan,0.0
19012,65.0,C2B,Airlines,23.4,SINGAPORE,Online,18.0,M,93.6,Silver Plan,1.0
31042,30.0,C2B,Airlines,63.21,SINGAPORE,Online,371.0,F,252.85,Annual Silver Plan,0.0
11648,38.0,JZI,Airlines,6.3,PHILIPPINES,Online,13.0,F,18.0,Basic Plan,0.0
57524,68.0,TST,Travel Agency,10.5,THAILAND,Offline,13.0,F,30.0,Travel Cruise Protect,0.0
21952,50.0,C2B,Airlines,17.71,SINGAPORE,Online,16.0,F,70.85,Silver Plan,0.0
59155,30.0,C2B,Airlines,12.5,SINGAPORE,Online,27.0,F,50.0,Bronze Plan,0.0
23760,67.0,JZI,Airlines,6.3,THAILAND,Online,44.0,M,18.0,Basic Plan,1.0
48464,35.0,C2B,Airlines,54.0,SINGAPORE,Online,376.0,M,216.0,Annual Silver Plan,1.0
42642,25.0,C2B,Airlines,6.75,SINGAPORE,Online,11.0,F,27.0,Bronze Plan,1.0
21694,44.0,JZI,Airlines,33.6,UNITED STATES,Online,15.0,M,96.0,Value Plan,0.0
57115,39.0,LWC,Travel Agency,210.21,UNITED STATES,Online,368.0,F,323.4,Annual Travel Protect Platinum,1.0
56424,34.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,22.0,M,15.0,Value Plan,0.0
35447,31.0,C2B,Airlines,23.5,SINGAPORE,Online,53.0,F,94.0,Bronze Plan,0.0
380,53.0,JZI,Airlines,12.25,INDIA,Online,24.0,M,35.0,Basic Plan,0.0
48224,56.0,C2B,Airlines,12.13,SINGAPORE,Online,17.0,F,48.5,Silver Plan,1.0
59361,37.0,C2B,Airlines,3.38,SINGAPORE,Online,2.0,M,13.5,Bronze Plan,1.0
36066,38.0,JZI,Airlines,10.5,MALAYSIA,Online,18.0,F,30.0,Basic Plan,1.0
48416,25.0,JZI,Airlines,7.7,THAILAND,Online,77.0,F,22.0,Basic Plan,0.0
13400,38.0,JZI,Airlines,7.7,HONG KONG,Online,60.0,F,22.0,Basic Plan,0.0
20095,73.0,CBH,Travel Agency,9.57,THAILAND,Offline,226.0,F,29.0,Comprehensive Plan,0.0
50747,25.0,TST,Travel Agency,10.5,THAILAND,Offline,21.0,F,30.0,Travel Cruise Protect,0.0
40213,48.0,ART,Airlines,1.54,SINGAPORE,Online,2.0,M,4.4,24 Protect,0.0
22693,32.0,C2B,Airlines,63.21,SINGAPORE,Online,367.0,M,252.85,Annual Silver Plan,1.0
52959,50.0,C2B,Airlines,20.38,SINGAPORE,Online,56.0,F,81.5,Silver Plan,1.0
48984,32.0,C2B,Airlines,54.0,SINGAPORE,Online,366.0,M,216.0,Annual Silver Plan,1.0
57123,29.0,LWC,Travel Agency,16.25,INDONESIA,Online,12.0,F,0.0,Single Trip Travel Protect Silver,0.0
13560,30.0,JZI,Airlines,7.7,MALAYSIA,Online,10.0,F,22.0,Basic Plan,0.0
22850,40.0,JZI,Airlines,12.95,INDONESIA,Online,58.0,F,37.0,Basic Plan,0.0
42643,30.0,C2B,Airlines,5.25,SINGAPORE,Online,6.0,F,21.0,Bronze Plan,1.0
62385,26.0,C2B,Airlines,8.38,SINGAPORE,Online,14.0,F,33.5,Bronze Plan,0.0
32170,46.0,JZI,Airlines,7.7,THAILAND,Online,8.0,M,22.0,Basic Plan,0.0
913,36.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,6.0,M,15.0,Value Plan,0.0
36935,36.0,C2B,Airlines,26.75,SINGAPORE,Online,49.0,F,107.0,Bronze Plan,0.0
62558,35.0,C2B,Airlines,17.38,SINGAPORE,Online,125.0,F,69.5,Bronze Plan,0.0
49917,43.0,C2B,Airlines,11.88,SINGAPORE,Online,13.0,M,0.0,Silver Plan,0.0
29831,39.0,C2B,Airlines,17.39,SINGAPORE,Online,72.0,F,69.55,Bronze Plan,0.0
55924,27.0,C2B,Airlines,54.0,SINGAPORE,Online,383.0,F,216.0,Annual Silver Plan,1.0
40059,53.0,C2B,Airlines,6.75,SINGAPORE,Online,76.0,F,27.0,Bronze Plan,0.0
33782,22.0,C2B,Airlines,3.38,SINGAPORE,Online,19.0,M,13.5,Bronze Plan,0.0
55333,54.0,JZI,Airlines,9.1,HONG KONG,Online,39.0,F,26.0,Basic Plan,0.0
61054,33.0,C2B,Airlines,54.0,SINGAPORE,Online,365.0,F,216.0,Annual Silver Plan,1.0
54504,57.0,C2B,Airlines,8.38,SINGAPORE,Online,32.0,F,33.5,Bronze Plan,1.0
57553,28.0,C2B,Airlines,7.38,SINGAPORE,Online,20.0,F,29.5,Silver Plan,0.0
14354,31.0,JZI,Airlines,7.7,HONG KONG,Online,44.0,M,22.0,Basic Plan,0.0
50176,28.0,LWC,Travel Agency,166.53,UNITED STATES,Online,372.0,M,256.2,Annual Travel Protect Gold,0.0
56083,60.0,JZI,Airlines,15.75,CHINA,Online,19.0,M,45.0,Value Plan,0.0
32696,26.0,C2B,Airlines,18.13,SINGAPORE,Online,40.0,M,72.5,Bronze Plan,1.0
8522,49.0,C2B,Airlines,5.06,SINGAPORE,Online,3.0,M,20.25,Bronze Plan,0.0
35245,54.0,C2B,Airlines,51.75,SINGAPORE,Online,126.0,F,207.0,Gold Plan,0.0
50523,32.0,C2B,Airlines,5.25,SINGAPORE,Online,6.0,M,21.0,Bronze Plan,0.0
15486,43.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,5.0,M,15.0,Value Plan,0.0
29076,31.0,C2B,Airlines,34.25,SINGAPORE,Online,66.0,F,137.0,Bronze Plan,0.0
50495,43.0,JZI,Airlines,6.3,MYANMAR,Online,8.0,F,18.0,Basic Plan,0.0
38471,22.0,C2B,Airlines,67.25,SINGAPORE,Online,155.0,F,269.0,Bronze Plan,0.0
56109,31.0,C2B,Airlines,4.0,SINGAPORE,Online,6.0,M,16.0,Bronze Plan,1.0
1046,42.0,JZI,Airlines,6.3,MALAYSIA,Online,2.0,M,18.0,Basic Plan,0.0
17549,33.0,C2B,Airlines,5.53,SINGAPORE,Online,66.0,M,22.1,Bronze Plan,0.0
34149,59.0,JZI,Airlines,6.3,INDONESIA,Online,4.0,M,18.0,Basic Plan,0.0
3408,45.0,JZI,Airlines,7.7,MYANMAR,Online,28.0,F,22.0,Basic Plan,0.0
29081,28.0,C2B,Airlines,13.63,SINGAPORE,Online,12.0,F,54.5,Silver Plan,0.0
60611,23.0,C2B,Airlines,5.0,SINGAPORE,Online,16.0,F,0.0,Bronze Plan,0.0
31381,38.0,C2B,Airlines,15.88,SINGAPORE,Online,57.0,F,63.5,Silver Plan,0.0
2339,68.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,5.0,M,15.0,Value Plan,0.0
53125,41.0,C2B,Airlines,11.38,SINGAPORE,Online,18.0,F,45.5,Bronze Plan,0.0
42641,28.0,C2B,Airlines,6.5,SINGAPORE,Online,41.0,M,26.0,Bronze Plan,1.0
18775,34.0,JZI,Airlines,7.7,HONG KONG,Online,13.0,M,22.0,Basic Plan,0.0
48011,30.0,C2B,Airlines,54.0,SINGAPORE,Online,364.0,F,216.0,Annual Silver Plan,1.0
48219,64.0,C2B,Airlines,6.75,SINGAPORE,Online,11.0,F,27.0,Bronze Plan,1.0
7268,37.0,C2B,Airlines,46.96,SINGAPORE,Online,368.0,F,187.85,Annual Silver Plan,1.0
51098,38.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,60.0,M,15.0,Value Plan,0.0
8520,36.0,C2B,Airlines,6.38,SINGAPORE,Online,54.0,F,25.5,Bronze Plan,1.0
57756,51.0,C2B,Airlines,48.3,SINGAPORE,Online,365.0,F,193.2,Annual Silver Plan,1.0
46063,39.0,C2B,Airlines,7.95,SINGAPORE,Online,29.0,F,0.0,Bronze Plan,0.0
48193,38.0,JZI,Airlines,9.1,JAPAN,Online,49.0,F,26.0,Basic Plan,0.0
46499,35.0,C2B,Airlines,9.75,SINGAPORE,Online,19.0,M,39.0,Bronze Plan,0.0
18319,35.0,C2B,Airlines,63.21,SINGAPORE,Online,368.0,M,252.85,Annual Silver Plan,1.0
28878,48.0,KML,Travel Agency,14.44,INDONESIA,Online,16.0,F,38.0,Premier Plan,0.0
19661,49.0,C2B,Airlines,97.34,SINGAPORE,Online,364.0,M,389.35,Annual Gold Plan,1.0
36075,55.0,JZI,Airlines,7.7,VIET NAM,Online,7.0,M,22.0,Basic Plan,0.0
41238,28.0,C2B,Airlines,6.63,SINGAPORE,Online,17.0,M,26.5,Bronze Plan,1.0
51639,62.0,C2B,Airlines,9.75,SINGAPORE,Online,49.0,F,39.0,Bronze Plan,0.0
1398,50.0,C2B,Airlines,9.25,SINGAPORE,Online,5.0,F,37.0,Silver Plan,0.0
47960,60.0,JZI,Airlines,20.3,PHILIPPINES,Online,38.0,F,58.0,Basic Plan,0.0
28079,28.0,C2B,Airlines,23.5,SINGAPORE,Online,42.0,F,94.0,Bronze Plan,1.0
32364,23.0,C2B,Airlines,8.63,SINGAPORE,Online,43.0,M,34.5,Bronze Plan,0.0
62829,38.0,C2B,Airlines,83.25,SINGAPORE,Online,413.0,M,333.0,Annual Gold Plan,0.0
31801,33.0,C2B,Airlines,13.38,SINGAPORE,Online,17.0,M,53.5,Bronze Plan,0.0
30679,23.0,C2B,Airlines,10.13,SINGAPORE,Online,36.0,M,40.5,Bronze Plan,1.0
49735,45.0,JZI,Airlines,15.75,AUSTRALIA,Online,24.0,F,45.0,Value Plan,0.0
38979,35.0,C2B,Airlines,4.25,SINGAPORE,Online,19.0,F,17.0,Bronze Plan,1.0
25846,39.0,JZI,Airlines,9.1,CHINA,Online,19.0,M,0.0,Basic Plan,0.0
55726,17.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,F,20.0,Bronze Plan,1.0
4755,13.0,C2B,Airlines,6.3,SINGAPORE,Online,9.0,M,25.2,Bronze Plan,0.0
42219,48.0,C2B,Airlines,70.2,SINGAPORE,Online,382.0,F,280.8,Annual Silver Plan,1.0
4071,36.0,C2B,Airlines,112.31,SINGAPORE,Online,386.0,F,449.25,Annual Gold Plan,1.0
30160,32.0,C2B,Airlines,46.96,SINGAPORE,Online,365.0,M,187.85,Annual Silver Plan,1.0
47770,28.0,C2B,Airlines,4.0,SINGAPORE,Online,14.0,M,16.0,Bronze Plan,0.0
52959,50.0,C2B,Airlines,20.38,SINGAPORE,Online,56.0,F,81.5,Silver Plan,1.0
41981,56.0,JZI,Airlines,7.7,THAILAND,Online,16.0,M,22.0,Basic Plan,0.0
44194,118.0,JWT,Airlines,12.4,INDIA,Online,7.0,M,31.0,Value Plan,0.0
53789,25.0,C2B,Airlines,40.25,SINGAPORE,Online,364.0,F,161.0,Annual Silver Plan,0.0
33229,27.0,C2B,Airlines,4.63,SINGAPORE,Online,4.0,M,18.5,Silver Plan,0.0
45346,36.0,C2B,Airlines,75.6,SINGAPORE,Online,368.0,M,302.4,Annual Silver Plan,1.0
57738,29.0,C2B,Airlines,9.75,SINGAPORE,Online,18.0,F,39.0,Bronze Plan,1.0
38805,40.0,C2B,Airlines,15.88,SINGAPORE,Online,48.0,F,63.5,Silver Plan,1.0
53105,29.0,JZI,Airlines,10.5,VIET NAM,Online,34.0,M,30.0,Basic Plan,0.0
52820,40.0,C2B,Airlines,54.0,SINGAPORE,Online,364.0,M,216.0,Annual Silver Plan,1.0
46066,29.0,C2B,Airlines,4.8,SINGAPORE,Online,45.0,M,0.0,Bronze Plan,0.0
30440,47.0,JZI,Airlines,7.7,THAILAND,Online,85.0,F,22.0,Basic Plan,0.0
24541,22.0,ADM,Travel Agency,22.04,FRANCE,Online,24.0,M,58.0,Value Plan,0.0
33767,36.0,JZI,Airlines,12.25,HONG KONG,Online,9.0,F,35.0,Basic Plan,0.0
50506,39.0,JZI,Airlines,12.95,INDONESIA,Online,54.0,F,37.0,Basic Plan,0.0
41052,75.0,C2B,Airlines,8.38,SINGAPORE,Online,108.0,F,33.5,Bronze Plan,0.0
27097,29.0,C2B,Airlines,5.53,SINGAPORE,Online,8.0,M,22.1,Bronze Plan,0.0
56669,35.0,KML,Travel Agency,11.02,INDONESIA,Offline,2.0,M,29.0,Premier Plan,1.0
32209,24.0,C2B,Airlines,16.75,SINGAPORE,Online,28.0,F,67.0,Silver Plan,0.0
50307,48.0,LWC,Travel Agency,210.21,UNITED STATES,Online,365.0,M,323.4,Annual Travel Protect Platinum,1.0
45523,33.0,JZI,Airlines,10.5,INDONESIA,Online,7.0,M,30.0,Basic Plan,0.0
37102,62.0,CSR,Travel Agency,9.57,MALAYSIA,Offline,60.0,F,29.0,Comprehensive Plan,0.0
9458,61.0,JZI,Airlines,9.1,HONG KONG,Online,5.0,M,26.0,Basic Plan,0.0
36535,48.0,KML,Travel Agency,8.36,INDONESIA,Online,79.0,F,22.0,Value Plan,0.0
49191,56.0,C2B,Airlines,15.5,SINGAPORE,Online,14.0,F,62.0,Silver Plan,0.0
51490,34.0,C2B,Airlines,5.63,SINGAPORE,Online,5.0,F,22.5,Silver Plan,1.0
5762,63.0,JZI,Airlines,6.3,MALAYSIA,Online,42.0,F,18.0,Basic Plan,0.0
52627,26.0,C2B,Airlines,6.88,SINGAPORE,Online,5.0,M,27.5,Gold Plan,1.0
47397,34.0,C2B,Airlines,6.75,SINGAPORE,Online,18.0,F,27.0,Bronze Plan,0.0
51619,48.0,ART,Airlines,3.02,PHILIPPINES,Online,8.0,F,8.63,24 Protect,0.0
31213,27.0,C2B,Airlines,6.25,SINGAPORE,Online,8.0,F,25.0,Silver Plan,1.0
56246,33.0,LWC,Travel Agency,166.53,UNITED STATES,Online,379.0,F,256.2,Annual Travel Protect Gold,1.0
56070,54.0,JZI,Airlines,7.7,THAILAND,Online,81.0,M,22.0,Basic Plan,0.0
39464,39.0,C2B,Airlines,5.88,SINGAPORE,Online,32.0,F,23.5,Bronze Plan,1.0
48418,25.0,CCR,Travel Agency,9.57,MALAYSIA,Offline,4.0,M,29.0,Comprehensive Plan,1.0
565,118.0,JWT,Airlines,24.0,INDIA,Online,12.0,M,60.0,Value Plan,0.0
56295,33.0,C2B,Airlines,54.0,SINGAPORE,Online,372.0,F,216.0,Annual Silver Plan,1.0
33935,31.0,JZI,Airlines,15.4,CHINA,Online,84.0,F,44.0,Basic Plan,0.0
57314,66.0,JZI,Airlines,6.3,INDONESIA,Online,6.0,M,0.0,Basic Plan,0.0
38805,40.0,C2B,Airlines,15.88,SINGAPORE,Online,48.0,F,63.5,Silver Plan,1.0
47185,59.0,TST,Travel Agency,10.5,THAILAND,Offline,33.0,F,30.0,Travel Cruise Protect,0.0
35222,24.0,C2B,Airlines,8.63,SINGAPORE,Online,36.0,M,34.5,Bronze Plan,1.0
38670,32.0,C2B,Airlines,63.21,SINGAPORE,Online,370.0,F,252.85,Annual Silver Plan,0.0
55158,33.0,C2B,Airlines,18.0,SINGAPORE,Online,50.0,M,72.0,Bronze Plan,1.0
36909,52.0,JZI,Airlines,14.0,HONG KONG,Online,115.0,M,40.0,Basic Plan,0.0
60407,79.0,C2B,Airlines,5.0,SINGAPORE,Online,17.0,M,20.0,Bronze Plan,0.0
25873,45.0,C2B,Airlines,63.21,SINGAPORE,Online,379.0,F,252.85,Annual Silver Plan,1.0
31509,31.0,C2B,Airlines,15.88,SINGAPORE,Online,20.0,F,63.5,Silver Plan,1.0
52191,35.0,C2B,Airlines,54.0,SINGAPORE,Online,367.0,M,216.0,Annual Silver Plan,1.0
41418,26.0,C2B,Airlines,4.0,SINGAPORE,Online,10.0,M,16.0,Bronze Plan,0.0
41442,43.0,C2B,Airlines,20.38,SINGAPORE,Online,45.0,F,81.5,Silver Plan,1.0
20926,30.0,JZI,Airlines,15.75,CHINA,Online,7.0,M,45.0,Value Plan,0.0
8925,83.0,CSR,Travel Agency,9.57,THAILAND,Offline,19.0,F,29.0,Comprehensive Plan,0.0
48202,7.0,TST,Travel Agency,10.5,MALAYSIA,Offline,38.0,F,30.0,Travel Cruise Protect,0.0
10191,37.0,C2B,Airlines,112.31,SINGAPORE,Online,365.0,M,449.25,Annual Gold Plan,1.0
36267,29.0,C2B,Airlines,3.38,SINGAPORE,Online,3.0,F,13.5,Bronze Plan,0.0
35419,37.0,JZI,Airlines,15.4,CHINA,Online,231.0,F,44.0,Basic Plan,0.0
32401,27.0,C2B,Airlines,15.88,SINGAPORE,Online,15.0,F,63.5,Silver Plan,1.0
47968,26.0,JZI,Airlines,14.0,JAPAN,Online,55.0,M,40.0,Basic Plan,1.0
49193,34.0,C2B,Airlines,54.0,SINGAPORE,Online,382.0,M,216.0,Annual Silver Plan,1.0
42999,51.0,JZI,Airlines,9.1,HONG KONG,Online,21.0,F,26.0,Basic Plan,0.0
39875,22.0,C2B,Airlines,8.38,SINGAPORE,Online,89.0,M,33.5,Bronze Plan,1.0
52199,46.0,C2B,Airlines,83.25,SINGAPORE,Online,394.0,F,333.0,Annual Gold Plan,1.0
43203,38.0,C2B,Airlines,5.25,SINGAPORE,Online,67.0,F,21.0,Bronze Plan,1.0
36018,118.0,JWT,Airlines,37.2,INDIA,Online,10.0,M,93.0,Value Plan,0.0
58011,39.0,C2B,Airlines,5.25,SINGAPORE,Online,6.0,F,21.0,Bronze Plan,1.0
33962,30.0,C2B,Airlines,7.38,SINGAPORE,Online,168.0,M,29.5,Bronze Plan,1.0
45846,35.0,C2B,Airlines,5.25,SINGAPORE,Online,5.0,F,21.0,Bronze Plan,0.0
38098,59.0,C2B,Airlines,5.75,SINGAPORE,Online,4.0,F,23.0,Bronze Plan,0.0
56133,33.0,C2B,Airlines,54.0,SINGAPORE,Online,365.0,M,216.0,Annual Silver Plan,1.0
54666,43.0,LWC,Travel Agency,166.53,UNITED STATES,Online,382.0,F,256.2,Annual Travel Protect Gold,0.0
61385,68.0,LWC,Travel Agency,27.3,CHINA,Online,5.0,F,42.0,Single Trip Travel Protect Platinum,0.0
57004,37.0,C2B,Airlines,4.63,SINGAPORE,Online,2.0,F,18.5,Silver Plan,1.0
38119,32.0,C2B,Airlines,21.13,SINGAPORE,Online,39.0,F,84.5,Silver Plan,0.0
38328,36.0,C2B,Airlines,63.21,SINGAPORE,Online,383.0,F,252.85,Annual Silver Plan,0.0
62343,52.0,LWC,Travel Agency,210.21,UNITED STATES,Online,374.0,M,323.4,Annual Travel Protect Platinum,0.0
48464,35.0,C2B,Airlines,54.0,SINGAPORE,Online,376.0,M,216.0,Annual Silver Plan,1.0
30156,17.0,C2B,Airlines,51.75,SINGAPORE,Online,64.0,F,207.0,Gold Plan,1.0
47755,25.0,JZI,Airlines,6.3,THAILAND,Online,65.0,M,18.0,Basic Plan,0.0
62795,35.0,C2B,Airlines,4.05,SINGAPORE,Online,4.0,M,16.2,Bronze Plan,0.0
1214,40.0,C2B,Airlines,11.06,SINGAPORE,Online,13.0,M,44.25,Bronze Plan,0.0
24328,118.0,JWT,Airlines,12.4,INDIA,Online,8.0,M,31.0,Value Plan,0.0
38805,40.0,C2B,Airlines,15.88,SINGAPORE,Online,48.0,F,63.5,Silver Plan,1.0
47370,41.0,JZI,Airlines,9.1,INDIA,Online,6.0,F,26.0,Basic Plan,0.0
53977,37.0,C2B,Airlines,8.0,SINGAPORE,Online,3.0,M,32.0,Bronze Plan,0.0
33199,32.0,C2B,Airlines,4.25,SINGAPORE,Online,17.0,M,17.0,Bronze Plan,0.0
28101,30.0,C2B,Airlines,6.01,SINGAPORE,Online,4.0,M,24.05,Silver Plan,0.0
2070,42.0,JZI,Airlines,6.3,MALAYSIA,Online,7.0,M,18.0,Basic Plan,0.0
57355,36.0,C2B,Airlines,54.0,SINGAPORE,Online,369.0,F,216.0,Annual Silver Plan,1.0
53775,27.0,C2B,Airlines,5.25,SINGAPORE,Online,6.0,F,21.0,Bronze Plan,0.0
56295,33.0,C2B,Airlines,54.0,SINGAPORE,Online,372.0,F,216.0,Annual Silver Plan,1.0
25265,24.0,JZI,Airlines,7.7,CHINA,Online,2.0,M,22.0,Basic Plan,0.0
52033,37.0,JZI,Airlines,6.3,INDONESIA,Online,4.0,F,18.0,Basic Plan,0.0
32199,30.0,C2B,Airlines,18.0,SINGAPORE,Online,23.0,M,72.0,Bronze Plan,0.0
19635,59.0,JZI,Airlines,6.3,MALAYSIA,Online,2.0,M,18.0,Basic Plan,0.0
55924,27.0,C2B,Airlines,54.0,SINGAPORE,Online,383.0,F,216.0,Annual Silver Plan,1.0
35680,22.0,C2B,Airlines,4.63,SINGAPORE,Online,4.0,M,18.5,Silver Plan,0.0
50720,64.0,TST,Travel Agency,10.5,MALAYSIA,Offline,31.0,F,30.0,Travel Cruise Protect,0.0
11207,69.0,C2B,Airlines,12.45,SINGAPORE,Online,12.0,F,49.8,Silver Plan,1.0
58549,58.0,C2B,Airlines,15.5,SINGAPORE,Online,13.0,F,62.0,Silver Plan,0.0
53593,32.0,C2B,Airlines,7.38,SINGAPORE,Online,9.0,F,29.5,Silver Plan,1.0
41250,44.0,C2B,Airlines,11.88,SINGAPORE,Online,8.0,M,47.5,Silver Plan,1.0
30145,36.0,C2B,Airlines,5.88,SINGAPORE,Online,8.0,M,23.5,Bronze Plan,1.0
42823,36.0,C2B,Airlines,15.0,SINGAPORE,Online,18.0,F,60.0,Bronze Plan,1.0
56479,24.0,C2B,Airlines,8.38,SINGAPORE,Online,39.0,M,33.5,Bronze Plan,0.0
50527,30.0,C2B,Airlines,4.8,SINGAPORE,Online,6.0,F,19.2,Bronze Plan,0.0
61664,68.0,C2B,Airlines,7.25,SINGAPORE,Online,6.0,F,29.0,Silver Plan,0.0
38307,42.0,C2B,Airlines,3.75,SINGAPORE,Online,3.0,F,15.0,Silver Plan,0.0
40034,30.0,LWC,Travel Agency,16.25,VIET NAM,Online,5.0,M,25.0,Single Trip Travel Protect Gold,1.0
54145,48.0,KML,Travel Agency,41.42,NETHERLANDS,Online,162.0,M,109.0,Value Plan,0.0
62783,31.0,C2B,Airlines,6.75,SINGAPORE,Online,10.0,F,27.0,Bronze Plan,0.0
52824,32.0,C2B,Airlines,54.0,SINGAPORE,Online,382.0,F,216.0,Annual Silver Plan,0.0
62934,43.0,JZI,Airlines,6.3,MALAYSIA,Online,7.0,M,18.0,Basic Plan,0.0
37584,53.0,C2B,Airlines,13.38,SINGAPORE,Online,128.0,F,53.5,Bronze Plan,1.0
60027,37.0,C2B,Airlines,8.13,SINGAPORE,Online,37.0,M,32.5,Bronze Plan,0.0
35655,31.0,C2B,Airlines,3.38,SINGAPORE,Online,7.0,F,13.5,Bronze Plan,0.0
57158,36.0,C2B,Airlines,12.5,SINGAPORE,Online,28.0,M,50.0,Bronze Plan,1.0
28265,118.0,JWT,Airlines,15.6,INDIA,Online,8.0,M,39.0,Value Plan,0.0
25648,29.0,C2B,Airlines,4.05,SINGAPORE,Online,20.0,F,16.2,Bronze Plan,0.0
25657,38.0,C2B,Airlines,63.21,SINGAPORE,Online,369.0,M,252.85,Annual Silver Plan,0.0
8295,46.0,JZI,Airlines,9.1,CHINA,Online,16.0,M,26.0,Basic Plan,0.0
56485,31.0,C2B,Airlines,16.75,SINGAPORE,Online,25.0,M,67.0,Bronze Plan,1.0
45858,45.0,C2B,Airlines,54.0,SINGAPORE,Online,365.0,M,216.0,Annual Silver Plan,1.0
42028,60.0,TST,Travel Agency,10.5,MALAYSIA,Offline,84.0,F,30.0,Travel Cruise Protect,0.0
41250,44.0,C2B,Airlines,11.88,SINGAPORE,Online,8.0,M,47.5,Silver Plan,1.0
36431,51.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,M,252.85,Annual Silver Plan,1.0
49199,52.0,C2B,Airlines,64.8,SINGAPORE,Online,385.0,F,259.2,Annual Silver Plan,0.0
56822,32.0,JZI,Airlines,6.3,INDONESIA,Online,2.0,F,18.0,Basic Plan,0.0
19830,118.0,JWT,Airlines,20.0,INDIA,Online,20.0,M,50.0,Value Plan,0.0
20068,37.0,JZI,Airlines,9.1,CHINA,Online,16.0,F,26.0,Basic Plan,0.0
63189,37.0,JZI,Airlines,7.7,INDONESIA,Online,23.0,F,22.0,Basic Plan,0.0
1057,48.0,ART,Airlines,13.95,PHILIPPINES,Online,6.0,M,39.85,24 Protect,0.0
48224,56.0,C2B,Airlines,12.13,SINGAPORE,Online,17.0,F,48.5,Silver Plan,1.0
18321,74.0,C2B,Airlines,46.96,SINGAPORE,Online,369.0,M,187.85,Annual Silver Plan,1.0
30844,63.0,JZI,Airlines,6.3,THAILAND,Online,3.0,M,18.0,Basic Plan,0.0
51330,26.0,C2B,Airlines,8.38,SINGAPORE,Online,30.0,F,33.5,Bronze Plan,1.0
48210,26.0,C2B,Airlines,4.8,SINGAPORE,Online,7.0,F,19.2,Bronze Plan,1.0
2715,69.0,JZI,Airlines,12.6,CHINA,Online,7.0,M,36.0,Value Plan,0.0
5773,59.0,JZI,Airlines,6.3,MALAYSIA,Online,3.0,M,0.0,Basic Plan,0.0
23914,118.0,JWT,Airlines,12.4,INDIA,Online,55.0,M,31.0,Value Plan,0.0
59156,23.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,F,20.0,Bronze Plan,0.0
55158,33.0,C2B,Airlines,18.0,SINGAPORE,Online,50.0,M,72.0,Bronze Plan,1.0
34745,22.0,C2B,Airlines,5.88,SINGAPORE,Online,12.0,F,23.5,Bronze Plan,1.0
33372,43.0,JZI,Airlines,24.15,CHINA,Online,36.0,M,69.0,Basic Plan,0.0
55696,35.0,JZI,Airlines,7.7,PHILIPPINES,Online,43.0,M,22.0,Basic Plan,0.0
49180,28.0,C2B,Airlines,5.63,SINGAPORE,Online,4.0,M,22.5,Silver Plan,0.0
