person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
46.0,73072.0,22,5000.0,11.72,0.07,13.0,682,Rejected
44.0,74194.0,21,11000.0,16.02,0.15,12.0,619,Approved
37.0,50996.0,13,8400.0,13.49,0.16,14.0,702,Rejected
46.0,87513.0,23,17000.0,8.88,0.19,14.0,678,Rejected
36.0,29692.0,13,1500.0,9.63,0.05,14.0,621,Rejected
39.0,91049.0,18,14400.0,12.53,0.16,15.0,698,Rejected
41.0,63177.0,18,5000.0,12.84,0.08,13.0,635,Approved
38.0,22647.0,16,3000.0,13.23,0.13,17.0,656,Approved
49.0,145191.0,25,12000.0,10.99,0.08,12.0,680,Rejected
36.0,30022.0,15,9925.0,13.06,0.33,12.0,697,Approved
40.0,67131.0,17,18000.0,7.88,0.27,14.0,684,Approved
40.0,179191.0,20,5000.0,6.03,0.03,11.0,708,Rejected
39.0,117506.0,16,3000.0,9.25,0.03,13.0,600,Rejected
40.0,72498.0,15,5500.0,7.14,0.08,14.0,638,Rejected
46.0,59793.0,24,2800.0,10.59,0.05,14.0,684,Rejected
36.0,70546.0,15,5000.0,6.62,0.07,17.0,594,Rejected
48.0,169005.0,27,18000.0,9.99,0.11,12.0,652,Rejected
37.0,36820.0,15,10000.0,9.25,0.27,13.0,633,Approved
36.0,119064.0,13,20000.0,16.35,0.17,12.0,665,Rejected
46.0,106941.0,25,30000.0,18.39,0.28,16.0,744,Approved
40.0,78111.0,15,3000.0,7.74,0.04,17.0,682,Rejected
36.0,29742.0,15,4000.0,14.72,0.13,12.0,654,Rejected
38.0,79154.0,16,7000.0,7.88,0.09,17.0,692,Rejected
49.0,18921.0,26,2400.0,9.91,0.13,13.0,626,Approved
49.0,78671.0,31,10000.0,16.49,0.13,12.0,562,Approved
36.0,38269.0,11,2500.0,8.9,0.07,15.0,606,Rejected
36.0,72962.0,15,8000.0,13.92,0.11,14.0,675,Rejected
41.0,55832.0,19,4600.0,10.99,0.08,14.0,651,Rejected
,67075.0,16,14000.0,11.48,0.21,14.0,628,Rejected
38.0,25808.0,20,3500.0,12.61,0.14,12.0,627,Rejected
39.0,77802.0,17,4800.0,12.73,0.06,11.0,702,Rejected
39.0,88452.0,15,10000.0,7.51,0.11,13.0,641,Rejected
38.0,21480.0,16,1000.0,16.29,0.05,13.0,587,Rejected
36.0,216811.0,15,20000.0,11.48,0.09,15.0,561,Approved
42.0,85056.0,21,12000.0,11.01,0.14,17.0,703,Rejected
36.0,72381.0,14,21000.0,15.62,0.29,14.0,652,Rejected
47.0,121130.0,24,2500.0,9.99,0.02,16.0,585,Rejected
40.0,181064.0,17,12000.0,10.37,0.07,15.0,661,Rejected
40.0,65846.0,21,12000.0,10.62,0.18,17.0,697,Rejected
40.0,30291.0,19,2700.0,14.27,0.09,11.0,649,Rejected
37.0,55036.0,18,8000.0,9.63,0.15,14.0,670,Rejected
41.0,136826.0,18,12000.0,16.0,0.09,15.0,645,Approved
40.0,80226.0,16,6125.0,14.65,0.08,13.0,670,Rejected
40.0,61037.0,19,12000.0,11.01,0.2,17.0,670,Rejected
,110315.0,16,9000.0,12.68,0.08,11.0,686,Rejected
37.0,73077.0,18,12000.0,12.73,0.16,17.0,645,Rejected
40.0,120892.0,18,8000.0,9.99,0.07,17.0,632,Rejected
38.0,114955.0,19,14000.0,17.74,0.12,17.0,686,Rejected
44.0,58555.0,23,17500.0,12.18,0.3,11.0,638,Rejected
40.0,159429.0,17,11200.0,12.68,0.07,11.0,535,Rejected
40.0,104057.0,21,20000.0,14.54,0.19,13.0,586,Approved
39.0,29344.0,15,8500.0,7.49,0.29,12.0,547,Approved
43.0,65475.0,22,9000.0,15.65,0.14,14.0,721,Approved
37.0,144734.0,12,20000.0,14.84,0.14,11.0,656,Rejected
43.0,166589.0,20,9900.0,6.99,0.06,14.0,624,Rejected
42.0,90878.0,18,17000.0,7.9,0.19,13.0,686,Rejected
37.0,97107.0,18,13000.0,6.62,0.13,16.0,673,Rejected
41.0,111331.0,21,12000.0,7.66,0.11,13.0,705,Rejected
36.0,164453.0,16,4800.0,14.72,0.03,12.0,595,Rejected
41.0,84873.0,18,10000.0,7.88,0.12,17.0,641,Rejected
36.0,516694.0,15,25000.0,13.8,0.05,11.0,513,Rejected
44.0,58843.0,20,5000.0,13.43,0.08,17.0,607,Rejected
44.0,114811.0,23,10000.0,10.95,0.09,11.0,668,Rejected
40.0,79054.0,16,5000.0,9.63,0.06,17.0,673,Rejected
41.0,45430.0,17,6000.0,12.99,0.13,11.0,663,Rejected
39.0,63788.0,17,5000.0,11.01,0.08,12.0,686,Rejected
37.0,79248.0,16,12000.0,13.98,0.15,12.0,667,Rejected
38.0,168975.0,17,25000.0,9.99,0.15,13.0,578,Rejected
43.0,52223.0,17,15000.0,8.88,0.29,15.0,678,Rejected
43.0,421034.0,17,18000.0,11.49,0.04,14.0,697,Rejected
40.0,56244.0,19,10000.0,7.9,0.18,16.0,705,Rejected
39.0,54891.0,20,12000.0,14.72,0.22,13.0,725,Rejected
36.0,78783.0,14,7000.0,11.49,0.09,15.0,664,Rejected
36.0,166521.0,13,10000.0,13.98,0.06,15.0,597,Rejected
40.0,105077.0,19,10000.0,10.25,0.1,14.0,629,Rejected
47.0,57415.0,25,7500.0,6.62,0.13,13.0,655,Rejected
44.0,47126.0,20,6825.0,8.9,0.14,11.0,626,Rejected
37.0,48834.0,15,15000.0,11.48,0.31,17.0,614,Rejected
41.0,53032.0,17,15000.0,12.73,0.28,15.0,690,Approved
37.0,82957.0,15,3600.0,15.23,0.04,11.0,638,Rejected
39.0,22955.0,19,1200.0,14.74,0.05,17.0,721,Approved
36.0,112547.0,10,12000.0,13.48,0.11,13.0,648,Rejected
40.0,64314.0,19,6600.0,14.54,0.1,17.0,698,Approved
36.0,163068.0,14,2500.0,14.91,0.02,17.0,701,Rejected
38.0,44257.0,15,6000.0,13.99,0.14,12.0,699,Rejected
36.0,193168.0,15,24000.0,14.96,0.12,15.0,635,Rejected
39.0,88399.0,14,5000.0,11.86,0.06,16.0,695,Approved
36.0,74155.0,9,10000.0,10.25,0.13,14.0,687,Rejected
42.0,55221.0,19,18200.0,10.83,0.33,16.0,597,Approved
39.0,391019.0,15,18000.0,14.96,0.05,17.0,692,Rejected
42.0,16895.0,17,2500.0,11.01,0.15,15.0,696,Approved
38.0,43093.0,11,5600.0,11.11,0.13,17.0,655,Rejected
38.0,72430.0,16,18125.0,14.84,0.25,13.0,585,Approved
37.0,26748.0,15,3000.0,12.18,0.11,14.0,747,Rejected
38.0,82384.0,12,5000.0,11.01,0.06,13.0,528,Rejected
39.0,49280.0,14,1000.0,10.37,0.02,16.0,521,Rejected
39.0,97037.0,17,5600.0,13.43,0.06,17.0,609,Rejected
37.0,56997.0,14,8000.0,15.21,0.14,15.0,666,Rejected
48.0,145015.0,26,3600.0,11.01,0.02,16.0,667,Rejected
46.0,217194.0,24,18000.0,9.91,0.08,12.0,585,Rejected
43.0,62482.0,23,1500.0,11.86,0.02,12.0,692,Rejected
42.0,78378.0,19,30000.0,19.03,0.38,14.0,687,Approved
41.0,29714.0,19,1500.0,11.01,0.05,14.0,686,Rejected
37.0,39628.0,11,10000.0,13.79,0.25,14.0,702,Approved
39.0,180785.0,19,30000.0,8.9,0.17,11.0,678,Rejected
37.0,27096.0,16,3800.0,11.01,0.14,11.0,550,Approved
41.0,108893.0,17,3000.0,7.14,0.03,17.0,589,Rejected
45.0,73300.0,27,25000.0,9.99,0.34,14.0,711,Approved
40.0,52544.0,17,2500.0,12.84,0.05,14.0,722,Rejected
42.0,61641.0,19,4200.0,7.49,0.07,14.0,632,Rejected
38.0,36945.0,17,3000.0,13.85,0.08,14.0,695,Approved
48.0,80158.0,24,6000.0,11.89,0.07,16.0,608,Rejected
38.0,48756.0,18,10000.0,5.99,0.21,17.0,616,Rejected
46.0,73021.0,20,15000.0,16.32,0.21,16.0,629,Rejected
46.0,68149.0,23,6000.0,11.01,0.09,13.0,759,Rejected
43.0,14936.0,21,1950.0,11.01,0.13,11.0,636,Approved
36.0,65529.0,17,18200.0,18.25,0.28,12.0,602,Approved
41.0,29557.0,18,4500.0,12.99,0.15,12.0,607,Rejected
42.0,47263.0,17,13000.0,11.01,0.28,17.0,674,Approved
45.0,78193.0,26,6000.0,7.29,0.08,12.0,555,Rejected
43.0,135511.0,24,25000.0,14.96,0.18,16.0,562,Rejected
38.0,15187.0,15,4800.0,7.29,0.32,12.0,540,Approved
36.0,59578.0,17,12000.0,13.99,0.2,13.0,608,Rejected
36.0,53727.0,12,8000.0,17.49,0.15,15.0,677,Approved
38.0,120904.0,16,25000.0,14.96,0.21,11.0,610,Rejected
40.0,40851.0,18,1000.0,11.01,0.02,15.0,630,Rejected
37.0,109034.0,16,4000.0,6.62,0.04,15.0,690,Rejected
42.0,721408.0,18,25000.0,14.74,0.03,16.0,656,Rejected
38.0,241127.0,17,3000.0,7.68,0.01,12.0,684,Rejected
38.0,132929.0,17,16000.0,11.99,0.12,13.0,535,Rejected
36.0,111163.0,15,4000.0,7.29,0.04,13.0,681,Rejected
42.0,121647.0,16,25000.0,16.15,0.21,14.0,693,Approved
40.0,63352.0,17,15000.0,18.62,0.24,16.0,617,Approved
144.0,7200766.0,124,5000.0,12.73,0.0,25.0,850,Rejected
58.0,1080918.0,40,19600.0,13.98,0.02,28.0,688,Rejected
65.0,92502.0,43,35000.0,10.99,0.38,27.0,735,Approved
51.0,802050.0,26,10000.0,13.98,0.01,22.0,760,Rejected
,103338.0,30,35000.0,15.65,0.34,19.0,649,Approved
58.0,130995.0,33,35000.0,14.91,0.27,19.0,740,Approved
51.0,600734.0,33,20000.0,10.37,0.03,19.0,683,Rejected
53.0,366923.0,31,5000.0,8.88,0.01,29.0,699,Rejected
66.0,360994.0,44,28000.0,6.62,0.08,23.0,731,Rejected
61.0,193233.0,43,30000.0,11.01,0.16,27.0,734,Rejected
54.0,65135.0,34,29850.0,11.01,0.46,28.0,637,Approved
51.0,312914.0,29,14000.0,7.66,0.04,26.0,601,Rejected
66.0,73126.0,42,27050.0,11.01,0.37,28.0,719,Approved
57.0,18747.0,34,3000.0,12.68,0.16,23.0,676,Approved
59.0,210967.0,37,12000.0,10.59,0.06,27.0,656,Rejected
51.0,184501.0,27,25000.0,15.58,0.14,23.0,707,Approved
62.0,83162.0,44,24250.0,12.73,0.29,28.0,692,Approved
51.0,20994.0,30,1000.0,11.11,0.05,22.0,638,Rejected
53.0,84871.0,32,24000.0,16.77,0.28,20.0,568,Approved
54.0,93355.0,30,24000.0,13.49,0.26,21.0,702,Approved
66.0,52410.0,45,22250.0,14.59,0.42,23.0,672,Approved
60.0,55982.0,36,20000.0,10.0,0.36,20.0,647,Approved
,61146.0,31,20000.0,7.9,0.33,20.0,714,Approved
55.0,61231.0,33,20000.0,7.51,0.33,30.0,660,Approved
52.0,66832.0,31,20000.0,7.49,0.3,25.0,704,Approved
61.0,62093.0,40,20000.0,14.09,0.32,21.0,727,Approved
52.0,71397.0,32,20000.0,15.58,0.28,22.0,708,Approved
55.0,90925.0,31,20000.0,11.83,0.22,23.0,659,Rejected
62.0,92429.0,36,20000.0,16.77,0.22,29.0,690,Approved
64.0,126989.0,41,20000.0,18.64,0.16,30.0,631,Rejected
52.0,27942.0,29,6000.0,13.49,0.21,21.0,715,Rejected
51.0,22863.0,30,1000.0,14.65,0.04,20.0,707,Approved
52.0,60964.0,29,18000.0,14.59,0.3,25.0,623,Approved
51.0,97221.0,32,18000.0,18.78,0.19,19.0,648,Rejected
52.0,102010.0,30,18000.0,8.49,0.18,24.0,702,Rejected
51.0,54939.0,25,16000.0,7.9,0.29,19.0,560,Approved
54.0,41397.0,32,1000.0,10.65,0.02,29.0,702,Approved
70.0,36838.0,47,1000.0,17.49,0.03,21.0,643,Approved
55.0,65580.0,27,1000.0,13.99,0.02,27.0,672,Approved
52.0,103180.0,29,1000.0,8.9,0.01,28.0,642,Rejected
52.0,19532.0,30,1200.0,11.01,0.06,20.0,711,Approved
58.0,41332.0,37,1500.0,14.79,0.04,28.0,679,Rejected
52.0,66019.0,34,1500.0,8.49,0.02,24.0,735,Approved
51.0,70619.0,28,1500.0,19.03,0.02,22.0,645,Approved
58.0,53297.0,38,1800.0,14.96,0.03,21.0,715,Rejected
54.0,36090.0,34,2500.0,11.71,0.07,24.0,743,Rejected
60.0,118615.0,39,15000.0,16.29,0.13,25.0,631,Approved
53.0,166538.0,34,15000.0,12.69,0.09,21.0,715,Approved
58.0,62551.0,33,13500.0,11.58,0.22,21.0,750,Rejected
51.0,46566.0,27,13000.0,12.42,0.28,18.0,668,Approved
55.0,47753.0,35,13000.0,11.48,0.27,27.0,715,Approved
53.0,32910.0,30,2500.0,11.01,0.08,28.0,639,Rejected
57.0,32365.0,37,2500.0,13.48,0.08,18.0,632,Rejected
60.0,35675.0,35,2500.0,15.33,0.07,27.0,650,Approved
58.0,48809.0,29,2500.0,10.37,0.05,27.0,638,Rejected
57.0,20300.0,37,3000.0,10.38,0.15,20.0,712,Approved
51.0,45772.0,27,3000.0,10.62,0.07,30.0,722,Approved
57.0,55491.0,34,3000.0,9.91,0.05,20.0,719,Rejected
,58463.0,57,3000.0,7.51,0.05,25.0,754,Rejected
51.0,60925.0,28,12000.0,10.37,0.2,25.0,658,Rejected
53.0,41702.0,29,10000.0,10.39,0.24,30.0,755,Approved
65.0,70759.0,41,3000.0,11.01,0.04,27.0,667,Rejected
58.0,34009.0,33,3500.0,16.0,0.1,21.0,672,Approved
70.0,49419.0,46,3600.0,15.23,0.07,19.0,712,Rejected
66.0,47014.0,44,11000.0,5.42,0.23,19.0,743,Rejected
52.0,58544.0,32,11000.0,12.73,0.19,22.0,684,Rejected
52.0,102892.0,31,11000.0,12.42,0.11,25.0,685,Rejected
69.0,45454.0,49,10750.0,14.59,0.24,27.0,770,Rejected
65.0,56322.0,44,10500.0,16.32,0.19,24.0,701,Rejected
58.0,24991.0,31,4000.0,9.99,0.16,30.0,650,Rejected
55.0,30598.0,34,4000.0,13.92,0.13,27.0,663,Rejected
53.0,49061.0,31,4000.0,12.99,0.08,22.0,697,Rejected
54.0,48124.0,29,20000.0,10.71,0.42,19.0,704,Rejected
53.0,29562.0,26,4400.0,12.42,0.15,23.0,732,Rejected
59.0,48675.0,37,3600.0,7.49,0.07,24.0,618,Rejected
,72980.0,32,4425.0,8.9,0.06,29.0,690,Rejected
,61034.0,29,4500.0,11.89,0.07,25.0,718,Rejected
58.0,87259.0,39,4500.0,11.01,0.05,18.0,700,Rejected
52.0,110029.0,31,4500.0,14.72,0.04,28.0,631,Rejected
60.0,38908.0,35,4650.0,13.23,0.12,27.0,671,Rejected
64.0,56272.0,44,4800.0,11.09,0.09,24.0,759,Rejected
69.0,97535.0,48,4800.0,14.79,0.05,22.0,784,Rejected
54.0,129725.0,34,10000.0,9.91,0.08,20.0,744,Rejected
56.0,181110.0,31,10000.0,13.49,0.06,20.0,668,Rejected
73.0,51415.0,47,5000.0,7.49,0.1,28.0,706,Rejected
52.0,37150.0,32,5000.0,12.73,0.13,18.0,712,Rejected
70.0,36738.0,43,5000.0,10.96,0.14,28.0,728,Rejected
60.0,45700.0,35,10000.0,6.54,0.22,27.0,596,Approved
70.0,53308.0,50,7000.0,11.66,0.13,24.0,651,Rejected
51.0,120023.0,27,9000.0,11.49,0.07,22.0,566,Rejected
51.0,73504.0,27,8500.0,5.79,0.12,18.0,681,Rejected
57.0,69090.0,31,5000.0,15.96,0.07,24.0,727,Rejected
58.0,54761.0,35,3500.0,6.76,0.06,20.0,730,Rejected
52.0,78637.0,30,5000.0,11.26,0.06,25.0,722,Rejected
53.0,106767.0,31,5000.0,8.49,0.05,25.0,664,Rejected
58.0,55708.0,38,6000.0,12.99,0.11,25.0,677,Rejected
53.0,56460.0,28,4925.0,11.71,0.09,28.0,660,Rejected
63.0,45566.0,43,5450.0,15.96,0.12,22.0,662,Approved
51.0,57067.0,33,11600.0,8.94,0.2,30.0,727,Rejected
55.0,58697.0,36,5500.0,10.62,0.09,22.0,679,Approved
53.0,55194.0,29,5600.0,13.79,0.1,22.0,712,Rejected
51.0,51152.0,29,15000.0,13.99,0.29,20.0,674,Approved
55.0,66062.0,33,5800.0,6.76,0.09,24.0,725,Rejected
69.0,29825.0,47,6000.0,6.62,0.2,20.0,720,Rejected
54.0,58468.0,28,6000.0,8.0,0.1,20.0,730,Rejected
52.0,43018.0,28,6000.0,11.01,0.14,22.0,639,Rejected
60.0,59850.0,36,12000.0,13.79,0.2,30.0,619,Rejected
62.0,80473.0,40,6000.0,11.01,0.07,23.0,661,Rejected
53.0,61102.0,31,4500.0,11.01,0.07,18.0,646,Rejected
51.0,118380.0,26,6000.0,15.96,0.05,23.0,687,Rejected
53.0,132972.0,32,6000.0,7.9,0.05,23.0,683,Rejected
56.0,24016.0,30,6025.0,11.71,0.25,19.0,678,Approved
52.0,91601.0,29,6125.0,7.74,0.07,18.0,721,Rejected
51.0,85981.0,32,7000.0,11.01,0.08,21.0,712,Rejected
52.0,87091.0,29,7000.0,16.82,0.08,28.0,707,Approved
52.0,63244.0,33,9600.0,8.49,0.15,19.0,736,Rejected
54.0,63553.0,36,1000.0,10.0,0.02,26.0,742,Rejected
52.0,181320.0,28,7000.0,6.99,0.04,28.0,642,Rejected
57.0,205028.0,35,6300.0,13.11,0.03,26.0,615,Rejected
94.0,29738.0,76,6500.0,11.01,0.22,27.0,773,Rejected
52.0,63561.0,26,10000.0,11.01,0.16,29.0,669,Rejected
57.0,85080.0,37,6600.0,10.99,0.08,21.0,692,Rejected
61.0,64516.0,39,7000.0,7.49,0.11,23.0,765,Rejected
57.0,94036.0,35,6625.0,7.66,0.07,29.0,694,Rejected
57.0,64312.0,34,5800.0,13.16,0.09,30.0,666,Rejected
80.0,77894.0,62,6800.0,11.71,0.09,25.0,673,Rejected
66.0,51533.0,44,6475.0,9.99,0.13,24.0,728,Rejected
53.0,34453.0,26,7000.0,6.0,0.2,26.0,609,Rejected
59.0,66850.0,38,1000.0,10.59,0.01,29.0,693,Rejected
66.0,48899.0,42,7000.0,15.68,0.14,29.0,686,Approved
51.0,66734.0,29,16750.0,15.2,0.25,21.0,675,Rejected
58.0,59833.0,33,7500.0,13.55,0.13,24.0,581,Approved
54.0,28403.0,31,7500.0,11.89,0.26,22.0,549,Approved
56.0,78919.0,31,7700.0,5.42,0.1,24.0,659,Rejected
52.0,63233.0,30,17000.0,7.88,0.27,18.0,601,Approved
73.0,90678.0,47,7800.0,11.01,0.09,24.0,696,Rejected
51.0,34474.0,29,8000.0,11.86,0.23,26.0,617,Rejected
52.0,41628.0,28,8000.0,9.25,0.19,25.0,613,Rejected
,73064.0,41,16000.0,8.9,0.22,19.0,667,Rejected
70.0,51635.0,50,8000.0,9.63,0.15,24.0,657,Rejected
51.0,72595.0,24,7500.0,11.01,0.1,24.0,606,Rejected
60.0,73011.0,38,9000.0,13.8,0.12,27.0,676,Rejected
,61739.0,34,8000.0,5.79,0.13,26.0,587,Rejected
66.0,65768.0,44,8000.0,16.02,0.12,26.0,741,Rejected
51.0,72922.0,29,8000.0,13.48,0.11,23.0,579,Rejected
54.0,25099.0,34,5000.0,11.01,0.2,19.0,685,Rejected
53.0,29526.0,32,5000.0,14.42,0.17,27.0,670,Approved
52.0,31111.0,30,5000.0,12.61,0.16,22.0,678,Approved
55.0,74199.0,35,8500.0,6.76,0.11,20.0,670,Rejected
51.0,75661.0,26,8000.0,11.01,0.11,30.0,698,Rejected
57.0,78215.0,32,8000.0,8.9,0.1,19.0,673,Rejected
52.0,100980.0,33,8000.0,15.96,0.08,30.0,634,Rejected
53.0,102846.0,30,8000.0,7.74,0.08,28.0,751,Rejected
57.0,75405.0,33,2000.0,13.72,0.03,24.0,729,Rejected
51.0,55516.0,30,8400.0,13.11,0.15,18.0,658,Rejected
62.0,62703.0,38,8525.0,6.54,0.14,24.0,577,Rejected
56.0,39886.0,32,8575.0,7.51,0.21,18.0,694,Rejected
54.0,78879.0,29,9600.0,15.99,0.12,20.0,650,Rejected
51.0,63741.0,29,9200.0,13.61,0.14,24.0,712,Rejected
53.0,66909.0,30,9500.0,5.42,0.14,26.0,644,Rejected
59.0,51274.0,37,9600.0,7.66,0.19,19.0,711,Rejected
51.0,82135.0,25,15000.0,13.11,0.18,27.0,669,Rejected
58.0,82698.0,34,8000.0,10.99,0.1,29.0,695,Rejected
51.0,44388.0,31,10000.0,15.65,0.23,30.0,698,Rejected
52.0,85005.0,33,12000.0,11.11,0.14,22.0,645,Rejected
56.0,84905.0,37,2500.0,5.99,0.03,23.0,726,Rejected
53.0,52724.0,30,10000.0,9.88,0.19,30.0,693,Rejected
56.0,85147.0,32,15000.0,10.38,0.18,20.0,626,Rejected
65.0,55802.0,41,10000.0,11.01,0.18,29.0,659,Rejected
61.0,14174.0,38,4000.0,12.21,0.28,25.0,633,Approved
56.0,87228.0,35,7425.0,9.99,0.09,22.0,628,Rejected
60.0,87299.0,39,10000.0,10.59,0.11,24.0,637,Rejected
51.0,88355.0,30,5700.0,7.66,0.06,28.0,691,Rejected
56.0,72214.0,31,10000.0,13.61,0.14,20.0,681,Rejected
53.0,66067.0,28,10000.0,14.59,0.15,27.0,646,Approved
51.0,90677.0,28,3000.0,13.49,0.03,18.0,713,Rejected
64.0,68127.0,44,10000.0,16.82,0.15,18.0,690,Approved
55.0,90949.0,31,7700.0,14.84,0.08,18.0,626,Rejected
55.0,90685.0,32,10000.0,7.51,0.11,20.0,687,Rejected
53.0,91228.0,31,10000.0,8.94,0.11,19.0,641,Rejected
61.0,108960.0,38,10000.0,5.79,0.09,20.0,702,Rejected
51.0,93491.0,29,15000.0,9.99,0.16,20.0,690,Rejected
52.0,44152.0,27,11200.0,12.18,0.25,29.0,638,Approved
62.0,75378.0,40,25000.0,13.43,0.33,28.0,666,Approved
54.0,97013.0,30,1800.0,9.88,0.02,21.0,617,Rejected
53.0,97028.0,33,15000.0,6.62,0.15,24.0,734,Rejected
55.0,41815.0,33,12000.0,6.92,0.29,30.0,592,Approved
66.0,99448.0,43,28000.0,7.9,0.28,20.0,711,Rejected
,29576.0,41,3000.0,6.99,0.1,21.0,708,Rejected
59.0,101675.0,37,12000.0,11.86,0.12,18.0,565,Rejected
55.0,94871.0,32,8000.0,11.01,0.08,29.0,649,Approved
51.0,82385.0,27,12000.0,16.77,0.15,28.0,697,Rejected
61.0,103346.0,40,9000.0,9.99,0.09,22.0,699,Rejected
58.0,103342.0,35,8000.0,11.49,0.08,28.0,625,Rejected
51.0,96895.0,28,12000.0,12.69,0.12,23.0,720,Rejected
51.0,101907.0,28,12000.0,7.49,0.12,23.0,674,Rejected
64.0,105270.0,43,15000.0,7.51,0.14,27.0,681,Rejected
60.0,106501.0,41,6000.0,11.01,0.06,18.0,709,Rejected
58.0,121416.0,35,12000.0,8.9,0.1,30.0,744,Rejected
53.0,126993.0,29,12000.0,6.91,0.09,23.0,614,Rejected
63.0,2139143.0,43,12025.0,14.27,0.01,30.0,724,Rejected
61.0,94360.0,39,8525.0,14.54,0.09,27.0,673,Approved
56.0,108575.0,32,7200.0,6.17,0.07,21.0,683,Rejected
55.0,110547.0,34,10000.0,6.62,0.09,28.0,686,Rejected
53.0,111599.0,31,15000.0,11.12,0.13,22.0,682,Rejected
62.0,21156.0,40,2500.0,6.91,0.12,24.0,704,Rejected
65.0,112569.0,45,25000.0,9.99,0.22,27.0,689,Rejected
55.0,113672.0,34,4000.0,6.62,0.04,26.0,681,Rejected
51.0,114696.0,28,5000.0,11.01,0.04,30.0,646,Rejected
84.0,114705.0,61,10000.0,7.51,0.09,24.0,784,Rejected
54.0,115179.0,34,6500.0,10.65,0.06,26.0,647,Rejected
53.0,115026.0,31,6000.0,5.42,0.05,30.0,609,Rejected
56.0,115308.0,34,12000.0,11.58,0.1,20.0,637,Rejected
55.0,117412.0,34,17000.0,11.01,0.14,30.0,567,Rejected
54.0,118629.0,34,10000.0,13.23,0.08,20.0,629,Rejected
58.0,120577.0,40,6000.0,5.42,0.05,19.0,699,Rejected
52.0,120827.0,27,10000.0,9.88,0.08,25.0,695,Rejected
63.0,128089.0,43,11500.0,12.98,0.09,23.0,682,Rejected
53.0,128167.0,28,20000.0,9.88,0.16,23.0,626,Rejected
52.0,35799.0,30,7000.0,7.49,0.2,20.0,641,Rejected
55.0,35692.0,31,5000.0,15.33,0.14,22.0,594,Rejected
57.0,49042.0,34,15000.0,8.9,0.31,20.0,614,Approved
51.0,139930.0,31,12000.0,7.88,0.09,29.0,676,Rejected
52.0,140486.0,28,12800.0,9.99,0.09,23.0,689,Rejected
73.0,47877.0,48,1800.0,12.53,0.04,21.0,684,Rejected
70.0,58915.0,47,15000.0,6.99,0.25,24.0,751,Approved
64.0,143858.0,44,5000.0,8.0,0.03,22.0,698,Rejected
51.0,144986.0,27,30000.0,7.9,0.21,22.0,640,Rejected
54.0,144593.0,30,17625.0,7.49,0.12,20.0,643,Rejected
64.0,145028.0,44,20000.0,11.11,0.14,25.0,644,Rejected
69.0,144883.0,43,20000.0,14.84,0.14,27.0,673,Rejected
,144872.0,42,12000.0,11.48,0.08,21.0,719,Rejected
55.0,148602.0,29,10000.0,10.99,0.07,26.0,658,Rejected
54.0,151284.0,32,12000.0,6.62,0.08,24.0,688,Rejected
55.0,150774.0,32,8400.0,9.63,0.06,18.0,697,Rejected
70.0,159291.0,49,14000.0,11.01,0.09,24.0,640,Rejected
54.0,155859.0,36,9000.0,11.49,0.06,18.0,707,Approved
76.0,90934.0,58,15000.0,8.94,0.16,25.0,737,Rejected
65.0,160380.0,42,18000.0,11.01,0.11,25.0,675,Approved
60.0,181016.0,37,10000.0,5.79,0.06,18.0,696,Rejected
56.0,180925.0,34,15000.0,11.48,0.08,28.0,682,Rejected
54.0,186116.0,32,12000.0,12.69,0.06,26.0,732,Rejected
61.0,178312.0,35,24000.0,10.38,0.13,20.0,720,Approved
54.0,204802.0,31,11000.0,6.62,0.05,20.0,650,Rejected
52.0,196732.0,27,25000.0,14.11,0.13,30.0,630,Approved
67.0,241126.0,45,3000.0,10.28,0.01,26.0,708,Rejected
52.0,864746.0,28,7925.0,8.94,0.01,30.0,702,Rejected
58.0,936965.0,36,4500.0,6.91,0.0,20.0,772,Rejected
60.0,12247.0,40,2800.0,10.99,0.23,28.0,713,Approved
60.0,2280980.0,37,1500.0,11.01,0.0,21.0,682,Rejected
53.0,8000.0,30,1400.0,11.01,0.18,28.0,632,Approved
54.0,35824.0,31,2500.0,11.71,0.07,28.0,626,Rejected
53.0,56040.0,29,4925.0,11.71,0.09,23.0,641,Rejected
56.0,87279.0,32,7425.0,9.99,0.09,24.0,693,Rejected
58.0,936815.0,37,4500.0,6.91,0.0,19.0,658,Rejected
65.0,55823.0,46,10000.0,11.01,0.18,19.0,738,Rejected
54.0,25180.0,32,5000.0,11.01,0.2,28.0,661,Rejected
60.0,118493.0,39,15000.0,16.29,0.13,29.0,637,Approved
51.0,97320.0,28,18000.0,18.78,0.18,20.0,634,Rejected
55.0,61229.0,32,20000.0,7.51,0.33,28.0,705,Approved
69.0,29668.0,45,6000.0,6.62,0.2,23.0,724,Rejected
56.0,84787.0,32,15000.0,10.38,0.18,24.0,592,Rejected
51.0,70414.0,28,1500.0,19.03,0.02,24.0,731,Approved
57.0,94019.0,35,6625.0,7.66,0.07,27.0,670,Rejected
54.0,156093.0,29,9000.0,11.49,0.06,24.0,548,Approved
,192895.0,39,24000.0,10.38,0.12,21.0,645,Rejected
52.0,86458.0,27,7000.0,16.82,0.08,24.0,732,Approved
53.0,54806.0,31,5600.0,13.79,0.1,28.0,605,Rejected
57.0,49067.0,34,15000.0,8.9,0.31,21.0,741,Approved
