ID,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
W5134,-7.0,73,22.0,77.0,overcast,985.01,13,Winter,2.0,inland,Snowy
W4807,23.0,79,7.5,61.0,partly cloudy,994.92,1,Autumn,4.5,mountain,Rainy
W7192,23.0,59,10.5,29.0,overcast,1013.49,3,Autumn,7.0,mountain,Cloudy
W1708,33.0,55,10.5,42.0,overcast,1017.01,4,Autumn,7.0,inland,Cloudy
W12694,16.0,90,16.5,77.0,partly cloudy,991.95,1,Winter,4.5,inland,Rainy
W791,22.0,75,10.0,31.0,overcast,1000.79,4,Winter,7.0,inland,Cloudy
W2372,2.0,91,9.0,70.0,overcast,992.12,1,Winter,2.5,mountain,Snowy
W301,48.0,79,12.0,88.0,partly cloudy,1140.24,4,Autumn,17.0,mountain,Snowy
W5704,22.0,71,15.0,52.0,overcast,996.78,2,Spring,3.5,inland,Rainy
W4936,34.0,95,9.5,56.0,overcast,1011.71,1,Winter,4.0,inland,Rainy
W7396,44.0,26,9.0,12.0,clear,1029.74,5,Winter,8.0,mountain,Sunny
W5230,18.0,91,16.0,56.0,overcast,1002.86,1,Spring,2.0,coastal,Rainy
W10890,-1.0,69,5.5,58.0,overcast,991.78,1,Winter,3.0,inland,Snowy
W1239,32.0,51,12.5,41.0,partly cloudy,1017.59,3,Autumn,8.5,mountain,Cloudy
W10388,-19.0,41,5.5,16.0,partly cloudy,1034.63,11,Autumn,18.0,mountain,Cloudy
W12849,11.0,74,10.0,70.0,clear,1023.33,14,Spring,12.0,coastal,Sunny
W7896,11.0,78,9.5,30.0,partly cloudy,1014.69,3,Spring,9.0,inland,Cloudy
W7505,21.0,95,33.0,109.0,overcast,1011.06,2,Winter,4.5,mountain,Rainy
W3348,-11.0,72,3.5,69.0,overcast,1060.27,10,Winter,14.0,mountain,Rainy
W5018,29.0,79,16.0,80.0,partly cloudy,1002.95,1,Spring,4.0,coastal,Rainy
W247,-10.0,72,2.5,96.0,overcast,988.45,0,Winter,2.0,mountain,Snowy
W11045,-4.0,23,1.5,52.0,overcast,854.68,10,Winter,0.0,coastal,Sunny
W12604,14.0,84,15.5,90.0,partly cloudy,1011.37,1,Autumn,2.5,mountain,Rainy
W4073,48.0,25,1.5,57.0,cloudy,1026.66,13,Spring,7.5,inland,Rainy
W10113,34.0,66,3.5,12.0,clear,1010.56,6,Spring,5.5,mountain,Sunny
W1135,-4.0,66,11.5,70.0,overcast,995.27,0,Winter,4.0,mountain,Snowy
W7644,31.0,81,9.5,75.0,overcast,999.13,2,Summer,2.0,inland,Rainy
W6010,17.0,63,9.0,99.0,overcast,1001.36,3,Winter,2.0,inland,Rainy
W4409,32.0,59,9.0,27.0,partly cloudy,1018.8,2,Winter,6.5,coastal,Cloudy
W4099,-5.0,74,9.5,64.0,overcast,998.39,0,Winter,2.0,mountain,Snowy
W8400,32.0,69,7.0,16.0,clear,1010.07,6,Summer,9.0,mountain,Sunny
W8268,39.0,20,0.5,16.0,clear,1025.34,8,Summer,7.5,mountain,Sunny
W11272,31.0,46,6.0,15.0,partly cloudy,1016.77,6,Summer,8.0,inland,Sunny
W12552,34.0,75,3.0,17.0,overcast,1019.39,1,Summer,8.5,mountain,Cloudy
W11610,20.0,42,6.0,20.0,cloudy,1198.97,10,Spring,8.5,mountain,Snowy
W7176,19.0,82,9.0,69.0,overcast,1001.62,2,Summer,2.0,mountain,Rainy
W12628,16.0,90,13.0,81.0,overcast,1000.72,2,Autumn,2.0,coastal,Rainy
W10730,29.0,59,3.0,22.0,partly cloudy,1002.15,4,Spring,7.0,coastal,Cloudy
W6810,11.0,70,5.5,92.0,overcast,1018.07,2,Winter,2.5,inland,Rainy
W12496,-15.0,37,5.5,34.0,cloudy,852.76,7,Autumn,15.0,mountain,Rainy
W5491,23.0,78,19.5,80.0,overcast,992.2,1,Spring,4.5,inland,Rainy
W10510,-8.0,78,9.0,78.0,overcast,999.45,1,Winter,2.5,inland,Snowy
W7693,29.0,74,5.0,41.0,partly cloudy,1000.07,2,Winter,6.0,inland,Cloudy
W9439,13.0,66,12.5,58.0,partly cloudy,1007.4,0,Summer,4.0,mountain,Rainy
W886,-15.0,74,6.5,53.0,cloudy,874.92,6,Summer,8.0,mountain,Cloudy
W5215,20.0,57,12.5,13.0,partly cloudy,1001.85,2,Spring,6.0,coastal,Cloudy
W9861,19.0,74,2.5,26.0,overcast,1002.2,2,Autumn,8.5,inland,Cloudy
W11495,-6.0,87,9.0,64.0,overcast,997.77,0,Winter,3.0,mountain,Snowy
W5770,26.0,90,11.5,75.0,partly cloudy,1011.38,2,Spring,3.0,inland,Rainy
W4851,17.0,60,2.5,48.0,overcast,1014.64,4,Spring,8.0,inland,Cloudy
W4769,30.0,57,14.5,18.0,overcast,1006.24,3,Winter,8.0,coastal,Cloudy
W12140,31.0,63,13.0,19.0,partly cloudy,1008.45,2,Spring,6.0,mountain,Cloudy
W7995,28.0,76,11.0,30.0,partly cloudy,1003.14,1,Autumn,8.0,coastal,Cloudy
W8366,39.0,42,4.5,8.0,clear,1022.43,6,Autumn,6.5,inland,Sunny
W12036,-1.0,97,18.0,78.0,overcast,997.91,1,Winter,3.5,mountain,Snowy
W1473,24.0,50,9.5,10.0,partly cloudy,1010.49,7,Spring,7.0,coastal,Sunny
W11396,43.0,54,6.0,17.0,partly cloudy,1029.2,9,Winter,5.5,mountain,Sunny
W12763,28.0,50,8.5,3.0,partly cloudy,1028.84,11,Winter,9.5,mountain,Sunny
W10826,17.0,92,30.0,98.0,partly cloudy,1012.81,13,Autumn,1.5,mountain,Rainy
W11648,21.0,97,16.5,92.0,partly cloudy,997.72,3,Winter,2.0,coastal,Rainy
W5572,23.0,54,10.0,15.0,partly cloudy,1013.91,5,Winter,7.5,coastal,Sunny
W248,28.0,108,7.5,83.0,partly cloudy,1018.84,1,Summer,4.0,inland,Sunny
W8751,10.0,75,19.0,65.0,overcast,1019.12,2,Autumn,3.5,coastal,Rainy
W12673,61.0,109,32.0,93.0,partly cloudy,990.26,7,Autumn,1.0,inland,Rainy
W7814,32.0,72,22.5,79.0,partly cloudy,1002.95,9,Winter,7.5,coastal,Cloudy
W1244,-19.0,34,15.0,98.0,overcast,1110.32,12,Spring,3.0,coastal,Sunny
W4539,13.0,98,6.0,103.0,overcast,1001.11,4,Summer,11.0,coastal,Cloudy
W5567,-1.0,93,5.0,85.0,partly cloudy,993.52,1,Winter,3.5,mountain,Snowy
W902,25.0,23,0.5,1.0,clear,1026.46,10,Summer,7.0,coastal,Sunny
W10889,27.0,68,8.5,35.0,overcast,1004.08,4,Autumn,5.5,coastal,Cloudy
W10353,3.0,81,8.0,88.0,partly cloudy,994.38,1,Winter,4.0,mountain,Snowy
W10324,-5.0,93,18.0,60.0,overcast,988.73,0,Winter,4.5,mountain,Snowy
W9850,-5.0,69,13.5,83.0,overcast,988.94,0,Winter,1.0,mountain,Snowy
W2659,4.0,93,6.0,57.0,overcast,983.35,1,Winter,3.0,inland,Snowy
W6000,10.0,71,1.5,23.0,partly cloudy,1009.78,3,Summer,6.0,inland,Cloudy
W2225,41.0,37,9.0,19.0,partly cloudy,1010.06,11,Winter,8.0,mountain,Sunny
W590,27.0,64,2.0,42.0,partly cloudy,1005.59,4,Summer,8.0,mountain,Cloudy
W8807,-8.0,28,1.5,83.0,partly cloudy,985.4,9,Autumn,0.5,coastal,Snowy
W1291,20.0,85,33.0,86.0,partly cloudy,997.36,0,Summer,2.5,coastal,Rainy
W11104,17.0,66,19.5,71.0,overcast,1017.39,0,Spring,4.0,mountain,Rainy
W2408,16.0,57,1.5,27.0,overcast,1009.43,4,Spring,7.0,mountain,Cloudy
W5548,29.0,68,8.0,11.0,clear,1010.09,6,Summer,9.5,mountain,Sunny
W8375,-7.0,95,7.0,58.0,overcast,984.65,1,Winter,2.0,mountain,Snowy
W2658,30.0,68,15.0,58.0,partly cloudy,1005.8,1,Winter,2.0,coastal,Rainy
W1002,34.0,85,20.0,70.0,partly cloudy,997.52,1,Spring,1.5,inland,Rainy
W10790,17.0,57,8.0,20.0,partly cloudy,1012.74,2,Spring,7.0,coastal,Cloudy
W7851,31.0,68,2.5,17.0,partly cloudy,1015.58,5,Spring,8.0,mountain,Sunny
W3553,10.0,79,7.0,34.0,overcast,1019.41,1,Summer,7.0,coastal,Cloudy
W11984,-10.0,83,4.0,91.0,overcast,998.53,1,Winter,4.5,mountain,Snowy
W5732,-4.0,91,8.0,81.0,overcast,993.81,0,Winter,2.5,inland,Snowy
W11849,-9.0,78,7.0,63.0,overcast,984.69,0,Winter,2.5,mountain,Snowy
W7893,77.0,97,20.5,106.0,clear,1027.63,14,Summer,3.5,coastal,Sunny
W9232,-9.0,80,8.0,89.0,partly cloudy,984.2,1,Winter,2.5,mountain,Snowy
W5126,18.0,53,5.0,34.0,partly cloudy,1012.92,4,Summer,5.5,mountain,Cloudy
W6472,23.0,68,15.0,96.0,partly cloudy,1009.24,0,Autumn,2.0,mountain,Rainy
W4118,29.0,97,7.0,91.0,overcast,1011.43,3,Autumn,4.0,coastal,Rainy
W11888,36.0,78,13.5,35.0,cloudy,889.47,6,Summer,8.5,inland,Sunny
W3182,26.0,62,7.5,75.0,overcast,1002.12,2,Summer,5.0,inland,Rainy
W6689,72.0,82,4.0,70.0,clear,1015.49,7,Spring,5.0,inland,Sunny
W12499,20.0,83,13.5,52.0,overcast,1008.2,1,Winter,3.5,inland,Rainy
W6641,30.0,79,5.0,58.0,overcast,1001.2,2,Summer,2.0,mountain,Rainy
W3130,33.0,73,11.0,55.0,overcast,1002.33,0,Summer,3.0,mountain,Rainy
W7798,-1.0,61,18.0,98.0,overcast,999.08,1,Winter,1.5,mountain,Snowy
W12444,23.0,60,8.0,7.0,partly cloudy,1026.5,9,Winter,7.0,inland,Sunny
W11273,24.0,46,4.0,42.0,partly cloudy,1122.74,3,Winter,14.0,inland,Cloudy
W9157,17.0,82,16.5,68.0,overcast,1005.12,0,Winter,2.0,inland,Rainy
W9130,3.0,89,8.5,72.0,overcast,989.12,0,Winter,3.5,inland,Snowy
W5720,15.0,62,16.0,86.0,overcast,1002.18,0,Winter,4.5,inland,Rainy
W12929,4.0,86,13.5,57.0,overcast,992.24,1,Winter,2.0,inland,Snowy
W6348,29.0,96,13.0,95.0,overcast,1019.88,3,Spring,5.0,inland,Rainy
W1471,28.0,99,11.0,82.0,partly cloudy,1008.11,3,Autumn,4.5,coastal,Rainy
W3652,-1.0,96,21.5,91.0,overcast,988.78,1,Winter,1.0,mountain,Snowy
W1936,22.0,91,11.0,55.0,overcast,1001.55,3,Summer,4.5,mountain,Rainy
W2841,1.0,92,1.0,90.0,overcast,987.02,1,Winter,4.5,inland,Snowy
W2318,15.0,89,10.0,75.0,partly cloudy,1008.06,0,Summer,2.5,mountain,Rainy
W5773,10.0,79,15.5,80.0,overcast,1019.52,1,Summer,2.5,inland,Rainy
W9275,12.0,79,7.0,33.0,overcast,1013.0,4,Autumn,8.0,inland,Cloudy
W2876,12.0,71,4.0,13.0,partly cloudy,1016.43,4,Winter,6.0,mountain,Cloudy
W12408,-3.0,61,14.5,68.0,partly cloudy,993.44,0,Winter,3.0,inland,Snowy
W4843,34.0,67,8.0,0.0,clear,1016.46,7,Autumn,5.5,mountain,Sunny
W11777,28.0,70,14.5,97.0,partly cloudy,998.43,1,Summer,1.0,mountain,Rainy
W5339,-18.0,22,7.5,84.0,partly cloudy,978.23,6,Autumn,9.0,inland,Cloudy
W4451,19.0,98,15.0,58.0,overcast,1009.68,1,Spring,2.0,inland,Rainy
W8412,10.0,64,10.0,27.0,partly cloudy,1013.33,1,Summer,8.5,inland,Cloudy
W3715,4.0,73,0.0,88.0,overcast,992.33,1,Winter,3.0,inland,Snowy
W2024,24.0,46,1.5,8.0,clear,1011.28,7,Spring,5.5,coastal,Sunny
W7892,36.0,61,4.5,10.0,partly cloudy,1018.51,11,Winter,9.5,mountain,Sunny
W10574,10.0,77,4.0,26.0,cloudy,853.9,9,Autumn,11.5,coastal,Rainy
W2095,-13.0,34,9.5,15.0,cloudy,940.59,0,Summer,16.5,coastal,Snowy
W4545,49.0,76,24.0,104.0,overcast,993.0,5,Summer,2.0,coastal,Rainy
W1327,34.0,75,6.0,16.0,partly cloudy,1001.93,4,Spring,7.5,mountain,Cloudy
W11766,0.0,60,6.5,89.0,overcast,1197.92,14,Autumn,19.0,coastal,Snowy
W9288,-8.0,87,19.5,60.0,partly cloudy,996.69,0,Winter,4.0,mountain,Snowy
W9265,3.0,90,3.0,68.0,overcast,995.75,0,Winter,4.5,mountain,Snowy
W1913,2.0,89,14.5,65.0,overcast,995.91,1,Winter,4.0,mountain,Snowy
W9737,44.0,38,1.5,1.0,clear,1021.67,5,Autumn,10.0,mountain,Sunny
W2283,7.0,66,2.0,83.0,overcast,1127.9,9,Spring,5.5,inland,Sunny
W1000,15.0,73,10.5,38.0,partly cloudy,1019.92,3,Autumn,5.0,inland,Cloudy
W963,20.0,99,15.0,98.0,overcast,994.3,2,Autumn,2.5,inland,Rainy
W2302,40.0,35,6.5,0.0,partly cloudy,1029.38,5,Winter,8.5,coastal,Sunny
W9842,27.0,52,8.5,46.0,partly cloudy,1017.76,2,Spring,5.0,mountain,Cloudy
W4827,22.0,87,18.5,54.0,overcast,1003.13,1,Winter,2.0,inland,Rainy
W1620,18.0,79,10.5,37.0,partly cloudy,1016.76,3,Autumn,8.0,inland,Cloudy
W10996,15.0,61,10.5,49.0,overcast,1016.65,4,Winter,5.5,mountain,Cloudy
W10990,20.0,71,19.0,55.0,partly cloudy,1007.23,3,Autumn,1.5,inland,Rainy
W8763,19.0,66,12.5,26.0,partly cloudy,1010.58,2,Summer,8.5,mountain,Cloudy
W10266,43.0,34,6.0,32.0,cloudy,1117.38,5,Autumn,16.0,inland,Sunny
W8710,39.0,68,0.5,16.0,clear,1017.2,8,Spring,9.0,mountain,Sunny
W11266,15.0,66,5.0,85.0,cloudy,829.98,0,Autumn,4.5,inland,Snowy
W5628,1.0,61,7.5,65.0,cloudy,839.07,0,Autumn,14.5,coastal,Rainy
W7400,16.0,88,5.5,97.0,partly cloudy,1016.96,1,Autumn,3.0,mountain,Rainy
W4766,14.0,96,19.0,78.0,partly cloudy,1014.75,0,Spring,4.5,mountain,Rainy
W6360,23.0,67,17.5,92.0,overcast,997.5,0,Summer,4.0,coastal,Rainy
W6550,-3.0,73,8.0,72.0,overcast,987.45,1,Winter,2.0,mountain,Snowy
W12750,67.0,90,21.0,95.0,clear,1013.26,12,Summer,10.0,coastal,Sunny
W278,34.0,31,9.5,9.0,clear,1024.74,10,Spring,5.5,inland,Sunny
W4830,29.0,25,6.5,14.0,clear,1012.12,5,Autumn,7.0,coastal,Sunny
W2047,0.0,84,12.0,97.0,overcast,998.65,0,Winter,1.0,mountain,Snowy
W5925,-3.0,78,1.0,40.0,overcast,892.61,0,Spring,15.5,inland,Snowy
W1219,37.0,86,9.0,93.0,clear,1017.87,6,Summer,6.0,mountain,Sunny
W111,20.0,48,9.5,6.0,clear,1015.16,6,Autumn,8.5,mountain,Sunny
W7498,-14.0,67,10.5,68.0,cloudy,827.05,7,Winter,9.5,mountain,Rainy
W2980,43.0,48,6.5,9.0,partly cloudy,1022.79,10,Summer,9.5,mountain,Sunny
W9341,-3.0,38,5.5,67.0,overcast,874.12,6,Spring,10.5,mountain,Rainy
W11677,6.0,77,34.5,93.0,partly cloudy,996.65,6,Winter,4.5,mountain,Snowy
W3862,4.0,82,15.5,66.0,overcast,990.38,0,Winter,1.5,inland,Snowy
W357,23.0,28,5.0,0.0,partly cloudy,1016.71,11,Winter,10.0,mountain,Sunny
W10412,20.0,33,2.0,19.0,partly cloudy,1020.46,5,Spring,5.5,mountain,Sunny
W6102,-24.0,100,17.5,81.0,overcast,995.8,6,Winter,4.0,inland,Snowy
W11936,-1.0,79,13.0,63.0,overcast,980.8,1,Winter,3.0,mountain,Snowy
W9964,10.0,70,17.0,83.0,overcast,1002.78,0,Summer,5.0,coastal,Rainy
W11493,15.0,65,2.0,14.0,overcast,1005.75,1,Autumn,7.0,inland,Cloudy
W8635,32.0,46,9.5,3.0,clear,1018.22,8,Autumn,6.0,mountain,Sunny
W961,35.0,68,3.5,69.0,overcast,1121.27,8,Autumn,18.0,inland,Rainy
W9389,-10.0,91,9.5,82.0,partly cloudy,991.4,11,Winter,1.0,mountain,Snowy
W3211,14.0,81,10.0,76.0,overcast,995.86,0,Winter,4.5,mountain,Rainy
W9325,27.0,62,0.0,6.0,clear,1016.89,6,Summer,8.5,inland,Sunny
W2299,29.0,59,3.5,33.0,overcast,1007.96,3,Spring,7.0,coastal,Cloudy
W7249,40.0,22,5.0,18.0,partly cloudy,1029.8,7,Spring,6.5,coastal,Sunny
W7966,3.0,80,18.5,53.0,overcast,995.4,1,Winter,4.5,inland,Snowy
W10333,30.0,70,16.5,75.0,overcast,1002.81,1,Summer,2.0,coastal,Rainy
W8229,-9.0,85,10.5,101.0,partly cloudy,986.58,9,Winter,1.0,mountain,Snowy
W6841,25.0,67,1.5,28.0,overcast,1016.65,2,Spring,8.5,mountain,Cloudy
W2182,26.0,85,7.5,62.0,partly cloudy,992.74,3,Winter,1.0,mountain,Rainy
W10246,34.0,68,8.5,7.0,partly cloudy,1020.82,7,Winter,8.0,mountain,Sunny
W3785,2.0,100,15.0,70.0,overcast,991.86,0,Winter,6.5,inland,Snowy
W1791,24.0,39,6.5,2.0,clear,1017.18,5,Autumn,5.0,coastal,Sunny
W9419,14.0,56,1.0,22.0,partly cloudy,1001.8,2,Winter,6.0,inland,Cloudy
W7828,13.0,51,7.0,47.0,partly cloudy,1019.28,3,Summer,6.0,inland,Cloudy
W11228,-19.0,43,0.5,32.0,cloudy,1058.74,10,Summer,15.0,coastal,Snowy
W5561,19.0,25,7.5,78.0,cloudy,927.22,7,Winter,15.0,coastal,Snowy
W10228,15.0,64,16.0,58.0,overcast,1019.48,3,Winter,2.5,coastal,Rainy
W5723,22.0,52,0.5,8.0,partly cloudy,1018.6,10,Summer,7.5,mountain,Sunny
W10247,-4.0,90,30.0,100.0,overcast,984.37,3,Winter,4.5,inland,Snowy
W4692,-3.0,96,10.0,54.0,overcast,995.3,1,Winter,4.5,inland,Snowy
W12538,-10.0,89,12.5,90.0,overcast,995.44,1,Winter,3.5,mountain,Snowy
W7422,-3.0,83,2.0,86.0,overcast,988.23,1,Winter,3.0,mountain,Snowy
W2905,-1.0,94,16.5,69.0,overcast,983.73,0,Winter,4.5,mountain,Snowy
W10078,32.0,76,10.5,15.0,overcast,1000.38,3,Summer,7.5,mountain,Cloudy
W1688,-4.0,94,16.0,85.0,overcast,981.71,1,Winter,2.5,inland,Snowy
W12027,15.0,104,17.0,91.0,partly cloudy,1007.49,4,Winter,8.0,coastal,Cloudy
W6687,23.0,31,6.0,5.0,clear,1026.32,11,Winter,6.0,inland,Sunny
W2529,-10.0,65,6.5,53.0,overcast,980.77,0,Winter,4.0,mountain,Snowy
W12179,-8.0,20,13.5,41.0,partly cloudy,1025.26,3,Winter,8.5,coastal,Cloudy
W7449,-16.0,33,13.0,55.0,partly cloudy,951.09,14,Summer,1.5,inland,Cloudy
W6464,3.0,65,19.5,78.0,overcast,981.31,1,Winter,1.5,mountain,Snowy
W11138,2.0,68,7.5,89.0,overcast,996.26,1,Winter,2.5,mountain,Snowy
W12599,34.0,69,4.0,10.0,overcast,1015.61,2,Autumn,8.0,coastal,Cloudy
W10072,-8.0,78,19.5,92.0,overcast,997.49,0,Winter,4.0,inland,Snowy
W11271,-6.0,87,13.5,68.0,overcast,990.99,0,Winter,4.5,mountain,Snowy
W8514,26.0,108,16.5,72.0,partly cloudy,1010.72,8,Summer,2.5,mountain,Rainy
W4103,38.0,36,6.5,13.0,clear,1015.61,9,Autumn,9.5,mountain,Sunny
W11759,31.0,79,15.5,72.0,overcast,1015.17,3,Winter,1.5,mountain,Rainy
W6703,30.0,65,11.0,29.0,partly cloudy,1014.34,3,Autumn,8.5,coastal,Cloudy
W9010,6.0,39,3.5,83.0,cloudy,1015.2,6,Summer,8.5,inland,Snowy
W2448,-10.0,67,15.0,58.0,overcast,990.84,1,Winter,1.0,mountain,Snowy
W7394,12.0,50,6.0,30.0,overcast,1009.15,3,Summer,8.0,inland,Cloudy
W713,3.0,97,3.0,66.0,overcast,991.12,1,Winter,3.5,inland,Snowy
W4215,26.0,26,3.0,8.0,partly cloudy,1019.01,7,Winter,8.0,inland,Sunny
W1419,11.0,67,15.0,88.0,overcast,1000.85,2,Autumn,1.5,inland,Rainy
W12852,2.0,92,6.0,63.0,overcast,997.7,1,Winter,3.5,inland,Snowy
W6056,29.0,23,9.5,16.0,partly cloudy,1017.07,11,Spring,5.5,mountain,Sunny
W2867,20.0,57,11.5,29.0,overcast,1014.14,1,Spring,7.5,coastal,Cloudy
W12691,17.0,77,14.5,58.0,overcast,996.07,2,Summer,2.0,coastal,Rainy
W13148,35.0,89,15.0,94.0,overcast,1005.3,1,Spring,5.0,coastal,Cloudy
W2898,35.0,68,6.0,8.0,clear,1021.45,10,Autumn,5.5,coastal,Sunny
W11944,34.0,58,12.0,37.0,overcast,1014.02,1,Winter,5.0,inland,Cloudy
W11955,-5.0,83,11.5,53.0,overcast,980.39,0,Winter,3.0,inland,Snowy
W1649,22.0,24,8.0,3.0,clear,1029.3,8,Spring,10.0,coastal,Sunny
W3468,20.0,58,7.5,2.0,clear,1011.32,10,Autumn,6.0,mountain,Sunny
W6563,31.0,50,2.0,16.0,clear,1023.9,9,Winter,10.0,coastal,Sunny
W2168,31.0,57,1.5,23.0,overcast,1007.31,2,Winter,7.5,mountain,Cloudy
W3669,68.0,84,8.0,92.0,clear,1011.47,6,Winter,5.5,coastal,Sunny
W12087,8.0,42,11.0,99.0,overcast,988.23,2,Winter,17.5,inland,Sunny
W12274,13.0,23,12.0,52.0,cloudy,1099.46,0,Winter,1.0,inland,Rainy
W8644,4.0,91,19.0,79.0,overcast,992.1,0,Winter,3.5,inland,Snowy
W8803,45.0,109,13.5,104.0,overcast,1010.23,0,Winter,4.0,coastal,Cloudy
W11549,26.0,53,10.0,44.0,partly cloudy,1005.94,2,Spring,7.5,coastal,Cloudy
W7794,-1.0,61,13.0,23.0,partly cloudy,1042.41,4,Summer,0.5,inland,Sunny
W10340,9.0,98,12.0,89.0,overcast,1001.84,13,Spring,0.5,coastal,Rainy
W4195,13.0,63,2.5,43.0,partly cloudy,1016.59,3,Winter,6.5,mountain,Cloudy
W11595,-12.0,64,14.5,39.0,overcast,978.38,9,Summer,5.0,inland,Snowy
W6537,-6.0,88,6.5,92.0,partly cloudy,993.17,1,Winter,4.0,inland,Snowy
W9413,60.0,81,21.0,92.0,overcast,1001.0,13,Autumn,2.5,mountain,Rainy
W8563,23.0,75,5.0,30.0,overcast,1014.99,4,Winter,8.5,inland,Cloudy
W8879,15.0,68,11.5,74.0,partly cloudy,1010.35,3,Spring,4.0,coastal,Rainy
W6549,17.0,71,19.0,74.0,overcast,1001.64,3,Spring,1.5,inland,Rainy
W6618,15.0,69,11.5,66.0,overcast,1019.72,0,Spring,2.0,mountain,Rainy
W11994,25.0,43,8.0,17.0,clear,1012.84,10,Summer,7.5,coastal,Sunny
W2428,28.0,107,10.0,90.0,clear,1027.99,10,Spring,3.5,inland,Sunny
W12183,13.0,71,9.0,41.0,partly cloudy,1019.47,1,Summer,8.0,inland,Cloudy
W11307,49.0,92,6.5,96.0,partly cloudy,1026.93,5,Spring,3.5,coastal,Sunny
W6887,24.0,60,7.0,21.0,partly cloudy,1007.33,2,Spring,8.0,inland,Cloudy
W1140,-3.0,81,16.0,88.0,overcast,995.02,1,Winter,3.0,mountain,Snowy
W10868,3.0,96,2.5,81.0,overcast,994.68,1,Winter,4.0,mountain,Snowy
W6659,30.0,86,11.0,63.0,overcast,1016.4,1,Spring,5.0,inland,Rainy
W1756,30.0,76,11.5,42.0,partly cloudy,1007.52,2,Summer,5.5,mountain,Cloudy
W7756,20.0,44,9.0,3.0,partly cloudy,1010.29,9,Autumn,5.5,mountain,Sunny
W12130,14.0,97,13.0,55.0,partly cloudy,1019.54,3,Winter,3.5,mountain,Rainy
W5487,4.0,95,12.5,73.0,overcast,983.52,0,Winter,1.0,inland,Snowy
W1470,21.0,30,4.0,8.0,clear,1021.37,5,Autumn,9.0,inland,Sunny
W6801,28.0,48,8.5,14.0,clear,1010.68,8,Winter,6.0,inland,Sunny
W6971,18.0,57,10.0,26.0,partly cloudy,1009.45,3,Autumn,9.0,coastal,Cloudy
W11418,66.0,88,8.0,94.0,clear,1013.8,5,Autumn,4.0,inland,Sunny
W8983,16.0,91,14.5,81.0,partly cloudy,992.5,1,Spring,1.5,inland,Rainy
W8377,31.0,66,6.5,17.0,clear,1019.19,10,Winter,8.0,mountain,Sunny
W4079,48.0,36,7.5,21.0,partly cloudy,1169.45,13,Spring,20.0,coastal,Cloudy
W6336,32.0,56,12.0,35.0,partly cloudy,1003.57,3,Autumn,6.5,mountain,Cloudy
W4156,-8.0,67,6.0,87.0,overcast,1044.79,4,Spring,10.5,inland,Snowy
W461,31.0,59,14.5,20.0,overcast,1001.96,1,Spring,7.5,mountain,Cloudy
W758,33.0,53,6.0,44.0,partly cloudy,1011.26,2,Spring,5.5,mountain,Cloudy
W8787,-6.0,64,6.5,51.0,overcast,989.29,1,Winter,4.0,inland,Snowy
W8422,65.0,106,20.5,103.0,overcast,1015.95,14,Spring,3.0,coastal,Cloudy
W3321,15.0,66,8.5,75.0,overcast,1001.76,1,Autumn,2.5,inland,Rainy
W1560,18.0,51,7.0,38.0,overcast,1005.6,3,Spring,8.5,mountain,Cloudy
W4576,21.0,26,1.0,8.0,clear,1014.1,8,Winter,8.0,coastal,Sunny
W2003,29.0,70,12.0,26.0,partly cloudy,1004.95,4,Autumn,7.0,coastal,Cloudy
W251,28.0,86,9.5,52.0,overcast,1005.41,3,Autumn,3.0,coastal,Rainy
W12352,11.0,89,15.0,53.0,overcast,1010.86,2,Summer,1.0,mountain,Rainy
W5012,-6.0,76,10.5,74.0,cloudy,1125.2,7,Summer,5.0,coastal,Sunny
W13129,40.0,69,7.5,14.0,clear,1018.3,6,Autumn,6.5,mountain,Sunny
W1245,31.0,90,5.0,57.0,partly cloudy,996.58,3,Spring,5.0,inland,Rainy
W3755,14.0,84,17.0,76.0,partly cloudy,1016.29,3,Winter,2.5,inland,Rainy
W2386,3.0,80,5.5,95.0,overcast,994.15,0,Winter,3.0,inland,Snowy
W11378,-1.0,84,28.0,85.0,overcast,993.1,3,Winter,5.0,mountain,Snowy
W4621,39.0,45,3.5,4.0,clear,1014.78,10,Spring,6.5,coastal,Sunny
W6526,23.0,74,6.0,71.0,partly cloudy,1022.06,5,Spring,3.0,mountain,Sunny
W8410,35.0,43,2.0,15.0,clear,1018.9,7,Spring,6.5,coastal,Sunny
W8770,26.0,97,18.0,63.0,partly cloudy,994.67,3,Autumn,2.5,inland,Rainy
W124,-3.0,92,28.0,99.0,partly cloudy,987.7,1,Winter,4.5,mountain,Snowy
W5076,32.0,41,2.0,1.0,clear,1025.08,5,Winter,7.0,inland,Sunny
W2050,31.0,30,9.0,0.0,partly cloudy,1014.06,8,Autumn,9.5,coastal,Sunny
W77,21.0,66,13.5,29.0,partly cloudy,1018.98,3,Autumn,8.5,mountain,Cloudy
W8938,-1.0,69,10.5,99.0,overcast,992.38,0,Winter,3.5,mountain,Snowy
W448,-2.0,94,14.0,60.0,partly cloudy,991.2,1,Winter,3.0,inland,Snowy
W789,20.0,61,1.0,4.0,clear,1019.47,6,Summer,9.0,mountain,Sunny
W355,30.0,81,17.0,51.0,overcast,995.93,0,Autumn,1.0,inland,Rainy
