CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
501,France,Male,44,4,142051.07,2,0,1,74940.5,0,0,3,GOLD,251
570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0,0,5,DIAMOND,888
490,France,Male,34,5,122952.9,2,0,0,154360.97,0,0,4,GOLD,957
702,France,Female,29,10,88378.6,1,1,0,88550.28,0,0,3,PLATINUM,596
777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0,0,2,SILVER,971
612,France,Female,43,4,139496.35,2,1,1,77128.23,0,0,2,GOLD,590
803,Spain,Female,45,7,0.0,2,1,1,128378.04,0,0,1,PLATINUM,589
652,France,Male,51,7,0.0,2,0,1,43496.36,0,0,5,PLATINUM,749
708,Spain,Male,33,3,0.0,2,1,0,138613.21,0,0,5,DIAMOND,729
604,Spain,Male,27,9,101352.78,1,0,0,30252.3,0,0,2,DIAMOND,799
581,France,Male,37,7,0.0,2,1,1,74320.75,0,0,1,SILVER,754
582,France,Male,31,2,0.0,2,1,1,33747.03,0,0,4,GOLD,413
655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0,0,2,SILVER,959
554,France,Male,40,4,0.0,1,0,1,168780.04,0,0,5,SILVER,544
704,France,Male,47,5,0.0,2,1,1,145338.61,0,0,4,GOLD,308
678,Spain,Female,27,5,87099.85,2,1,0,149550.95,0,0,2,SILVER,957
605,France,Female,36,6,0.0,1,0,1,690.84,0,0,4,DIAMOND,373
828,France,Male,30,4,73070.18,2,0,0,161671.15,0,0,4,SILVER,534
611,Spain,Male,34,4,0.0,2,1,0,170950.58,0,0,4,DIAMOND,911
533,France,Male,47,9,83347.25,1,1,1,137696.25,0,0,5,PLATINUM,418
776,France,Female,38,2,169824.46,1,1,0,169291.7,0,0,5,SILVER,844
487,Spain,Male,44,6,61691.45,1,1,1,53087.98,0,0,1,SILVER,936
633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0,0,4,DIAMOND,382
597,France,Female,24,1,103219.47,1,1,0,60420.07,0,0,3,GOLD,827
743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0,0,1,PLATINUM,707
666,France,Male,39,10,0.0,2,1,0,102999.33,0,0,5,SILVER,888
790,France,Female,33,10,135120.72,1,0,0,195204.99,0,0,3,DIAMOND,522
728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,0,5,GOLD,924
693,France,Male,31,2,0.0,2,1,1,107759.31,0,0,1,PLATINUM,863
850,France,Female,28,9,0.0,2,1,0,185821.41,0,0,3,SILVER,437
850,France,Male,36,1,104077.19,2,0,1,68594.0,0,0,1,DIAMOND,388
605,France,Male,27,9,0.0,2,1,0,198091.81,0,0,3,PLATINUM,580
635,France,Male,41,4,103544.88,2,1,0,193746.55,0,0,2,GOLD,439
775,Germany,Male,36,2,109949.05,2,0,1,71682.54,0,0,1,GOLD,826
769,Germany,Male,43,4,110182.54,2,1,1,87537.32,0,0,2,PLATINUM,505
655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0,0,5,DIAMOND,748
708,France,Male,41,0,0.0,1,1,0,128400.62,0,0,5,GOLD,315
464,France,Female,33,10,147493.7,2,1,0,100447.53,0,0,4,DIAMOND,801
532,France,Female,40,5,0.0,2,0,1,177099.71,0,0,4,DIAMOND,712
782,Spain,Female,27,3,0.0,2,1,0,143614.01,0,0,3,DIAMOND,858
711,Spain,Male,32,5,0.0,2,1,1,147720.27,0,0,2,DIAMOND,521
625,France,Female,38,7,0.0,1,1,0,164804.02,0,0,1,DIAMOND,480
596,France,Female,39,10,86546.29,1,0,1,131768.98,0,0,3,DIAMOND,890
665,Spain,Female,32,10,0.0,1,1,1,22487.45,0,0,4,PLATINUM,709
416,Spain,Male,35,8,0.0,1,0,0,119712.78,0,0,2,DIAMOND,244
695,France,Male,46,4,0.0,2,1,1,137537.22,0,0,2,PLATINUM,499
763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0,0,3,DIAMOND,600
629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0,0,3,GOLD,556
706,Spain,Male,29,2,0.0,2,1,1,18255.51,0,0,1,SILVER,868
723,France,Male,28,4,0.0,2,1,1,123885.88,0,0,5,SILVER,467
593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0,0,5,PLATINUM,910
765,France,Male,41,4,124182.21,1,0,0,100153.43,0,0,1,SILVER,318
653,France,Male,43,0,0.0,2,1,0,27862.58,0,0,2,SILVER,901
591,France,Male,29,6,0.0,2,1,1,108684.65,0,0,3,SILVER,578
768,France,Female,36,5,180169.44,2,1,0,17348.56,0,0,2,GOLD,760
541,France,Female,39,6,109844.81,1,1,0,25289.23,0,0,4,DIAMOND,884
655,Spain,Female,78,2,0.0,2,0,1,188435.38,0,0,5,SILVER,975
463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0,0,5,SILVER,523
566,France,Male,36,1,142120.91,1,1,0,79616.37,0,0,5,GOLD,542
439,France,Female,66,9,0.0,1,1,0,65535.56,0,0,1,SILVER,764
715,France,Male,34,4,124314.45,1,0,0,97782.92,0,0,2,SILVER,874
598,Spain,Female,56,4,98365.33,1,1,1,44251.33,0,0,5,DIAMOND,850
807,France,Male,35,3,174790.15,1,1,1,600.36,0,0,3,SILVER,861
608,Spain,Female,56,5,0.0,2,0,1,153810.41,0,0,1,DIAMOND,921
614,France,Male,38,2,116248.88,1,1,0,105140.92,0,0,3,DIAMOND,762
620,Spain,Male,44,8,0.0,2,1,1,15627.51,0,0,5,DIAMOND,940
678,Spain,Female,61,8,0.0,2,1,1,159938.82,0,0,1,SILVER,617
687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,0,3,GOLD,619
508,France,Female,43,9,0.0,1,1,0,103726.71,0,0,3,DIAMOND,981
614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0,0,2,DIAMOND,912
692,Germany,Female,43,2,69014.49,2,0,0,164621.43,0,0,3,DIAMOND,708
630,Spain,Male,30,3,0.0,2,0,1,10486.69,0,0,5,PLATINUM,274
576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0,0,4,DIAMOND,513
554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0,0,2,DIAMOND,606
817,France,Male,59,1,118962.58,1,1,1,120819.58,0,0,3,GOLD,949
663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0,0,3,SILVER,342
651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0,0,3,GOLD,500
515,France,Female,28,9,0.0,2,0,0,94141.75,0,0,3,PLATINUM,772
684,France,Male,30,2,0.0,2,1,0,83473.82,0,0,4,DIAMOND,699
602,France,Male,38,7,111835.94,2,1,0,124389.61,0,0,3,SILVER,855
627,Spain,Female,25,4,0.0,1,1,1,194313.93,0,0,5,SILVER,992
764,Spain,Male,38,4,113607.47,1,1,0,91094.46,0,0,1,GOLD,771
615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0,0,2,SILVER,774
750,France,Male,33,2,152302.72,1,1,0,71333.44,0,0,3,PLATINUM,971
579,France,Male,36,9,129829.59,1,1,1,60906.12,0,0,5,GOLD,725
649,France,Female,52,8,49113.75,1,1,0,41858.43,0,0,1,SILVER,673
545,France,Female,26,1,0.0,2,1,1,199638.56,0,0,5,PLATINUM,902
637,France,Male,33,2,145731.83,1,0,1,109219.43,0,0,4,SILVER,721
616,France,Male,23,8,73112.95,1,1,1,62733.05,0,0,1,GOLD,606
652,Spain,Female,42,4,0.0,2,1,1,38152.01,0,0,5,GOLD,230
694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0,0,4,PLATINUM,753
664,France,Male,58,5,98668.18,1,1,1,60887.58,0,0,1,DIAMOND,773
495,France,Female,40,1,140197.71,2,1,0,150720.39,0,0,4,PLATINUM,970
483,France,Female,50,9,0.0,2,1,1,111020.24,0,0,5,SILVER,706
567,France,Male,36,7,0.0,2,0,1,3896.08,0,0,5,GOLD,914
724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0,0,5,DIAMOND,618
669,France,Female,31,6,113000.66,1,1,0,40467.82,0,0,4,GOLD,655
652,Spain,Male,71,4,0.0,1,1,1,120107.1,0,0,3,DIAMOND,305
532,France,Male,36,4,0.0,2,1,1,132798.78,0,0,2,GOLD,726
627,Spain,Male,40,10,0.0,2,1,1,194792.42,0,0,5,GOLD,545
507,France,Female,29,4,89349.47,2,0,0,180626.68,0,0,3,GOLD,889
677,France,Female,58,1,90022.85,1,0,1,2988.28,0,0,4,GOLD,355
734,Spain,Male,39,6,0.0,1,1,1,95135.27,0,0,1,GOLD,593
635,Spain,Male,24,4,140197.18,1,1,1,142935.83,0,0,4,SILVER,907
769,France,Male,51,9,156773.78,2,1,0,40257.79,0,0,4,PLATINUM,401
618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0,0,5,GOLD,615
786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0,0,1,DIAMOND,841
636,Spain,Female,32,8,0.0,2,1,0,138555.46,0,0,2,DIAMOND,336
625,France,Male,39,2,0.0,2,1,0,100403.05,0,0,3,PLATINUM,452
479,France,Male,34,5,117593.48,2,0,0,113308.29,0,0,4,PLATINUM,513
682,France,Male,40,4,0.0,2,1,1,140745.91,0,0,5,SILVER,819
636,France,Female,24,9,0.0,2,0,1,38830.72,0,0,1,GOLD,493
628,France,Male,33,6,0.0,2,0,0,184230.23,0,0,3,SILVER,529
670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0,0,4,SILVER,430
703,France,Male,28,9,0.0,2,0,1,2151.17,0,0,1,SILVER,462
620,France,Female,33,9,127638.35,1,1,1,192717.57,0,0,2,DIAMOND,466
572,France,Male,33,5,0.0,1,0,1,41139.05,0,0,4,SILVER,404
708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0,0,2,DIAMOND,412
633,France,Male,38,2,91902.56,2,1,1,107673.35,0,0,5,GOLD,913
608,Germany,Male,26,1,106648.98,1,0,1,7063.6,0,0,5,PLATINUM,672
641,France,Male,31,9,112494.99,1,1,1,32231.6,0,0,4,GOLD,565
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0,1,PLATINUM,526
583,Spain,Female,22,2,0.0,2,0,1,5985.36,0,0,5,DIAMOND,307
573,France,Male,26,8,86270.93,2,1,1,90177.3,0,0,5,GOLD,430
699,Germany,Male,36,2,123601.56,2,1,0,103557.85,0,0,3,GOLD,500
648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0,0,4,PLATINUM,564
580,France,Female,35,8,0.0,2,0,1,10357.03,0,0,3,GOLD,717
755,France,Male,36,8,0.0,2,1,0,176809.87,0,0,2,GOLD,549
655,France,Male,24,9,107065.31,1,1,1,51959.82,0,0,5,GOLD,873
674,France,Male,22,3,0.0,1,1,1,173940.59,0,0,4,PLATINUM,269
690,France,Male,35,6,112689.95,1,1,0,176962.31,0,0,3,SILVER,828
671,Germany,Female,48,9,116711.06,2,0,0,76373.38,0,0,1,SILVER,489
724,France,Male,40,6,0.0,2,0,0,106149.48,0,0,3,PLATINUM,437
662,France,Female,22,2,126362.57,2,1,1,97382.8,0,0,5,SILVER,964
733,Germany,Male,39,5,91538.51,1,1,1,93783.0,0,0,3,PLATINUM,336
752,Germany,Male,30,4,81523.38,1,1,1,36885.85,0,0,1,SILVER,403
537,France,Male,37,6,0.0,1,1,1,17802.42,0,0,2,PLATINUM,336
538,Germany,Female,42,1,98548.62,2,0,1,94047.75,0,0,5,DIAMOND,929
658,Spain,Male,35,9,71829.34,1,1,1,68141.92,0,0,1,SILVER,285
655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0,0,1,SILVER,299
761,Spain,Female,32,4,103515.39,2,1,1,177622.38,0,0,2,SILVER,311
701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,0,3,SILVER,340
579,France,Male,39,5,0.0,2,0,1,39891.84,0,0,2,GOLD,977
850,Germany,Male,36,7,102800.72,1,1,1,87352.43,0,0,1,DIAMOND,471
585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0,0,1,PLATINUM,473
667,France,Male,44,8,122277.87,1,1,1,91810.71,0,0,5,PLATINUM,950
471,Spain,Male,26,8,0.0,2,1,1,179655.87,0,0,4,GOLD,388
718,France,Female,43,0,93143.39,1,1,0,167554.86,0,0,3,DIAMOND,491
703,France,Female,45,7,0.0,2,1,1,68831.72,0,0,1,PLATINUM,662
816,Germany,Female,40,9,109003.26,1,1,1,79580.56,0,0,1,DIAMOND,592
776,France,Female,43,4,0.0,2,0,1,162137.5,0,0,1,DIAMOND,228
559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0,0,1,DIAMOND,908
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,0,3,GOLD,435
850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0,0,2,SILVER,607
491,France,Female,72,6,91285.22,1,1,1,7032.95,0,0,3,GOLD,277
850,France,Female,32,7,0.0,2,0,0,155227.0,0,0,1,GOLD,990
593,France,Male,41,6,0.0,2,1,1,99136.49,0,0,4,SILVER,313
637,France,Male,32,5,0.0,1,0,0,148769.08,0,0,2,GOLD,491
640,Spain,Male,62,3,0.0,1,1,1,101663.47,0,0,3,GOLD,395
752,France,Female,53,8,114233.18,1,1,1,51587.04,0,0,4,PLATINUM,347
796,France,Female,50,1,94164.0,1,1,1,189414.74,0,0,2,DIAMOND,971
642,Spain,Female,33,9,0.0,2,1,1,150475.14,0,0,4,GOLD,341
708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0,0,1,SILVER,942
835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0,0,2,GOLD,348
808,France,Male,32,1,0.0,2,1,1,46200.71,0,0,4,GOLD,870
515,France,Female,25,7,79543.59,1,0,1,38772.82,0,0,2,DIAMOND,509
684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0,0,1,GOLD,462
680,Spain,Female,34,7,0.0,2,1,0,98949.85,0,0,5,PLATINUM,912
411,France,Female,36,10,0.0,1,0,0,120694.35,0,0,2,PLATINUM,329
701,France,Male,37,8,107798.85,1,1,0,16966.73,0,0,1,SILVER,228
685,France,Male,40,2,168001.34,2,1,1,167400.29,0,0,2,GOLD,272
680,France,Female,30,8,141441.75,1,1,1,16278.97,0,0,1,SILVER,597
811,France,Male,42,10,0.0,2,1,1,3797.79,0,0,5,SILVER,750
714,France,Female,40,0,0.0,2,1,0,62762.12,0,0,1,SILVER,970
714,Spain,Male,45,8,150900.29,2,0,1,139889.15,0,0,5,DIAMOND,734
701,Spain,Female,39,9,0.0,2,1,1,110043.88,0,0,1,GOLD,693
534,France,Male,24,1,0.0,1,1,1,169653.32,0,0,4,GOLD,867
752,France,Male,33,4,0.0,2,1,1,39570.78,0,0,2,SILVER,409
526,France,Male,28,1,112070.44,1,0,1,126281.83,0,0,4,DIAMOND,486
704,Spain,Male,36,8,127397.34,1,1,0,151335.24,0,0,1,DIAMOND,555
633,Spain,Male,33,4,137847.41,2,1,0,98349.13,0,0,1,DIAMOND,836
602,France,Female,63,7,0.0,2,1,1,56323.21,0,0,4,PLATINUM,649
756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0,0,3,SILVER,851
807,France,Male,47,1,95120.59,1,0,0,127875.1,0,0,3,PLATINUM,468
620,Spain,Male,29,9,0.0,2,1,0,13133.88,0,0,4,PLATINUM,367
568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0,0,5,SILVER,927
674,France,Male,45,7,142072.02,1,1,0,37013.29,0,0,2,GOLD,710
807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0,0,4,DIAMOND,539
710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0,0,5,GOLD,257
680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,0,5,PLATINUM,741
694,France,Male,42,8,133767.19,1,1,0,36405.21,0,0,1,DIAMOND,241
566,France,Male,42,3,108010.78,1,1,1,157486.1,0,0,3,GOLD,509
663,France,Male,67,9,0.0,3,1,1,72318.77,0,0,3,PLATINUM,747
814,France,Female,31,4,0.0,2,1,1,142029.17,0,0,2,SILVER,321
490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0,0,5,SILVER,312
649,Spain,Male,20,5,0.0,2,1,1,58309.54,0,0,5,PLATINUM,496
635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0,0,2,PLATINUM,537
754,France,Male,39,3,74896.33,1,0,0,34430.16,0,0,1,PLATINUM,787
484,France,Female,50,2,90408.16,2,0,0,48170.57,0,0,5,GOLD,959
715,Spain,Male,42,6,0.0,2,1,1,128745.69,0,0,4,SILVER,289
582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0,0,3,PLATINUM,355
540,France,Male,25,5,116160.23,1,1,0,13411.67,0,0,5,SILVER,906
491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0,0,3,SILVER,921
730,France,Male,34,1,0.0,2,1,1,126592.01,0,0,3,DIAMOND,865
544,France,Male,38,8,0.0,1,1,1,98208.62,0,0,3,GOLD,661
688,France,Male,26,1,0.0,2,1,1,104435.94,0,0,2,PLATINUM,381
707,France,Female,46,7,127476.73,2,1,1,146011.55,0,0,4,SILVER,278
813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0,0,2,PLATINUM,799
626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0,0,2,SILVER,906
663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,0,4,DIAMOND,919
639,France,Female,37,4,116121.84,2,0,1,181850.74,0,0,1,PLATINUM,503
709,France,Male,32,4,147307.91,1,0,1,40861.55,0,0,4,PLATINUM,556
850,France,Male,34,6,0.0,1,0,1,52796.31,0,0,3,GOLD,831
696,Germany,Female,66,7,119499.42,2,1,1,174027.3,0,0,3,PLATINUM,601
500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0,2,DIAMOND,870
790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0,0,1,DIAMOND,275
707,France,Female,35,9,0.0,2,1,1,70403.65,0,0,2,SILVER,860
848,Germany,Female,40,5,148495.64,1,0,0,158853.98,0,0,3,SILVER,616
619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0,0,2,GOLD,321
637,France,Female,33,7,103377.81,1,1,0,84419.78,0,0,1,SILVER,449
571,France,Female,38,6,107193.82,2,0,0,38962.94,0,0,4,PLATINUM,670
619,Germany,Male,23,5,132725.1,1,1,1,143913.33,0,0,3,PLATINUM,531
567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0,0,1,SILVER,433
683,Spain,Female,36,7,0.0,2,1,0,104786.59,0,0,2,GOLD,381
543,France,Female,31,2,147674.26,1,1,1,16658.76,0,0,3,DIAMOND,985
673,Spain,Female,37,8,0.0,2,1,1,183318.79,0,0,1,SILVER,603
484,Spain,Female,39,5,0.0,2,1,1,175224.12,0,0,2,SILVER,740
613,France,Male,37,9,108286.5,1,1,1,114153.44,0,0,5,GOLD,656
571,France,Male,40,10,112896.86,1,1,1,121402.53,0,0,2,GOLD,305
721,Spain,Male,33,5,0.0,2,0,1,117626.9,0,0,1,SILVER,300
730,France,Female,39,1,99010.67,1,1,0,194945.8,0,0,5,GOLD,260
601,France,Male,47,1,64430.06,2,0,1,96517.97,0,0,5,SILVER,308
612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0,0,1,PLATINUM,739
758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0,0,1,DIAMOND,793
633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0,0,4,SILVER,341
719,France,Male,61,5,0.0,2,0,1,29132.43,0,0,4,DIAMOND,293
731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,0,2,GOLD,416
470,Spain,Female,31,2,101675.22,2,1,0,45033.75,0,0,1,SILVER,788
680,France,Female,47,5,0.0,2,1,1,179843.33,0,0,1,DIAMOND,735
605,France,Female,33,4,0.0,2,0,1,83700.66,0,0,3,DIAMOND,550
523,France,Male,36,8,158351.02,2,1,0,155304.53,0,0,1,SILVER,486
636,France,Male,43,6,0.0,2,1,0,43128.95,0,0,5,PLATINUM,748
615,France,Male,32,1,0.0,2,0,0,2139.25,0,0,4,PLATINUM,883
589,France,Female,39,7,0.0,2,0,0,95985.64,0,0,5,DIAMOND,359
578,France,Male,23,10,88980.32,1,1,1,125222.36,0,0,5,PLATINUM,813
655,France,Male,44,8,87471.63,1,0,1,188593.98,0,0,4,SILVER,712
742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0,0,2,GOLD,254
588,Spain,Female,35,7,0.0,2,1,1,108739.15,0,0,1,SILVER,221
504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0,0,1,PLATINUM,475
710,Spain,Female,31,5,0.0,2,1,0,9561.73,0,0,3,PLATINUM,877
621,France,Male,26,2,75237.54,1,0,1,44220.4,0,0,4,SILVER,459
504,France,Female,32,8,206663.75,1,0,0,16281.94,0,0,1,SILVER,899
766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,0,4,GOLD,670
473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0,0,4,DIAMOND,310
620,France,Female,29,1,138740.24,2,0,0,154700.61,0,0,2,SILVER,271
710,France,Male,38,2,0.0,2,1,0,96.27,0,0,3,DIAMOND,703
563,France,Female,34,6,139810.34,1,1,1,152417.79,0,0,5,DIAMOND,254
630,France,Male,33,9,0.0,2,1,0,64804.59,0,0,4,PLATINUM,864
786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0,0,3,PLATINUM,625
577,France,Male,60,10,125389.7,2,1,1,178616.73,0,0,2,GOLD,309
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,0,1,DIAMOND,932
565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0,0,4,PLATINUM,576
636,Spain,Male,37,1,115137.26,1,1,0,52484.01,0,0,4,SILVER,564
734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0,0,4,PLATINUM,659
554,France,Female,44,9,135814.7,2,0,0,115091.38,0,0,4,SILVER,494
845,France,Male,33,8,164385.53,1,1,0,150664.97,0,0,5,GOLD,588
709,France,Female,34,2,111669.68,1,1,0,57029.66,0,0,4,DIAMOND,585
638,France,Female,34,7,0.0,2,1,1,198969.78,0,0,4,SILVER,577
561,Germany,Male,32,6,166824.59,1,1,0,139451.98,0,0,5,GOLD,296
464,France,Male,38,3,116439.65,1,1,0,75574.48,0,0,5,DIAMOND,434
581,France,Male,28,3,104367.5,1,1,1,29937.75,0,0,1,DIAMOND,470
604,Spain,Female,28,6,0.0,2,1,1,69056.26,0,0,4,SILVER,634
637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0,0,3,DIAMOND,483
804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0,0,2,PLATINUM,271
581,France,Male,25,5,77886.53,2,1,0,150319.49,0,0,4,PLATINUM,243
639,France,Male,77,6,80926.02,2,1,1,55829.25,0,0,5,GOLD,291
702,Spain,Male,39,8,0.0,2,1,0,99654.13,0,0,4,DIAMOND,876
607,Spain,Male,34,9,132439.99,1,1,0,177747.72,0,0,3,PLATINUM,768
650,France,Male,32,2,84906.45,1,1,0,163216.48,0,0,1,GOLD,902
662,France,Female,41,4,0.0,2,1,0,126551.48,0,0,4,SILVER,527
850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0,0,1,GOLD,713
535,France,Female,38,8,0.0,2,1,0,136620.64,0,0,1,DIAMOND,272
502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0,0,1,PLATINUM,434
764,France,Female,40,9,100480.53,1,1,0,124095.69,0,0,3,SILVER,261
664,Spain,Male,35,1,115024.5,1,0,1,169665.79,0,0,2,DIAMOND,678
676,Germany,Male,48,3,80697.44,1,0,0,101397.86,0,0,3,SILVER,856
626,France,Male,33,8,0.0,2,1,0,138504.28,0,0,4,PLATINUM,331
529,France,Male,61,1,0.0,2,1,1,191370.97,0,0,5,SILVER,589
560,France,Female,44,5,143244.97,1,1,0,98661.27,0,0,5,DIAMOND,768
728,France,Male,37,0,0.0,2,1,1,72203.8,0,0,1,PLATINUM,851
642,France,Female,55,7,0.0,2,1,1,101515.76,0,0,1,PLATINUM,918
538,Spain,Female,31,0,0.0,2,0,0,179453.66,0,0,5,SILVER,798
495,France,Female,38,2,63093.01,1,1,1,47089.72,0,0,3,PLATINUM,850
797,France,Male,37,4,75263.7,1,1,0,85801.77,0,0,4,PLATINUM,300
679,France,Male,40,1,0.0,1,1,1,16897.19,0,0,5,PLATINUM,713
706,Germany,Male,38,5,163034.82,2,1,1,135662.17,0,0,3,DIAMOND,826
771,Spain,Female,33,5,0.0,2,1,0,8673.43,0,0,5,SILVER,288
630,Spain,Female,49,1,0.0,2,0,1,162858.29,0,0,3,GOLD,998
607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0,0,1,SILVER,519
593,France,Male,32,6,99162.29,1,1,0,128384.11,0,0,5,PLATINUM,501
520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0,0,3,GOLD,779
791,France,Male,36,6,111168.97,1,1,1,189969.91,0,0,1,DIAMOND,741
648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0,0,1,PLATINUM,403
717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0,0,4,GOLD,880
684,France,Female,34,6,0.0,2,1,1,130928.22,0,0,3,SILVER,372
674,France,Female,27,4,79144.34,1,0,1,50743.83,0,0,1,PLATINUM,720
541,France,Male,34,3,128743.55,1,1,0,134851.12,0,0,3,DIAMOND,430
637,France,Male,32,3,0.0,2,1,1,197827.06,0,0,5,SILVER,704
757,France,Male,32,9,0.0,2,1,0,115950.96,0,0,5,DIAMOND,335
687,Spain,Female,50,5,0.0,2,1,0,110230.4,0,0,1,PLATINUM,878
597,France,Male,45,7,0.0,2,0,0,167756.45,0,0,2,PLATINUM,972
663,France,Male,22,6,0.0,2,0,1,131827.15,0,0,4,PLATINUM,476
524,Germany,Male,29,9,144287.6,2,1,0,32063.3,0,0,3,PLATINUM,311
788,Spain,Male,37,8,141541.25,1,0,0,66013.27,0,0,4,DIAMOND,582
713,France,Female,25,4,121172.97,1,1,1,56268.98,0,0,3,GOLD,993
525,Spain,Female,25,10,0.0,2,1,0,69361.95,0,0,5,GOLD,428
666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0,0,3,DIAMOND,630
684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0,0,5,SILVER,387
581,France,Male,71,4,0.0,2,1,1,197562.08,0,0,2,DIAMOND,759
517,Spain,Male,46,4,0.0,1,1,0,22372.78,0,0,1,PLATINUM,465
650,Spain,Male,20,8,0.0,2,1,1,113469.65,0,0,4,PLATINUM,776
669,France,Female,47,9,61196.54,1,1,0,58170.24,0,0,5,SILVER,269
601,France,Female,37,5,0.0,1,0,0,20708.6,0,0,2,GOLD,987
589,France,Female,50,4,0.0,2,0,1,182076.97,0,0,4,PLATINUM,441
662,France,Female,39,5,139562.05,2,1,0,61636.22,0,0,4,PLATINUM,871
679,France,Male,60,8,0.0,2,1,1,51380.9,0,0,4,SILVER,797
510,France,Female,32,1,0.0,2,0,1,28515.17,0,0,4,SILVER,523
850,France,Female,36,6,0.0,2,1,1,190194.95,0,0,1,GOLD,978
678,France,Male,28,2,109137.12,1,1,1,58814.41,0,0,2,GOLD,433
634,Germany,Male,38,2,148430.55,1,1,1,56055.72,0,0,5,PLATINUM,808
693,France,Male,31,1,0.0,2,0,1,182270.88,0,0,1,SILVER,304
755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0,0,4,DIAMOND,578
462,France,Male,39,4,140133.08,2,0,0,131304.45,0,0,1,SILVER,627
633,France,Female,34,3,123034.43,2,1,1,38315.04,0,0,4,GOLD,570
481,France,Female,28,10,0.0,2,1,0,145215.96,0,0,4,PLATINUM,318
