EmpID,Age,JobLevel,Dept,WorkEnv,PhysicalActivityHours,Stress,SleepHours,CommuteMode,CommuteDistance,JobSatisfaction
704,58.0,Lead,Marketing,1,0.6,1.0,7.2,Car,9.0,1.0
880,37.0,Senior,Customer Service,4,1.7,1.0,6.4,Motorbike,23.0,3.0
1527,34.0,Senior,Finance,3,2.7,2.0,5.1,Car,25.0,4.0
1962,49.0,Lead,Operations,4,3.6,1.0,7.8,Car,7.0,4.0
1224,40.0,Mid,Sales,3,3.6,1.0,7.2,Public Transport,23.0,2.0
2476,54.0,Senior,Finance,5,2.0,4.0,8.7,Motorbike,23.0,4.0
2322,59.0,Lead,Legal,4,1.6,4.0,6.8,Car,8.0,4.0
1143,,,,5,,,,,,
2213,41.0,Senior,Finance,4,1.8,2.0,5.7,Car,16.0,4.0
2692,32.0,Mid,Sales,2,1.5,1.0,5.7,Public Transport,18.0,3.0
2192,38.0,Senior,Finance,5,1.7,1.0,7.4,Motorbike,4.0,4.0
180,23.0,Intern/Fresher,Operations,4,2.1,2.0,5.5,Bike,4.0,5.0
2113,22.0,Intern/Fresher,Finance,5,1.2,1.0,6.2,Car,12.0,4.0
720,39.0,Mid,Customer Service,2,2.7,1.0,7.2,Walk,1.0,1.0
1363,36.0,Mid,Legal,1,1.6,2.0,5.8,Car,19.0,1.0
1586,37.0,Senior,IT,2,2.5,1.0,7.4,Motorbike,7.0,4.0
589,36.0,Senior,IT,1,3.1,1.0,7.8,Car,20.0,4.0
2962,49.0,Senior,HR,1,1.1,1.0,7.0,Car,25.0,3.0
261,22.0,Junior,Operations,5,3.7,1.0,5.9,Bike,10.0,4.0
992,23.0,Junior,Finance,2,3.0,2.0,6.8,Car,6.0,3.0
1444,53.0,Senior,Legal,2,2.1,1.0,7.4,Public Transport,25.0,2.0
77,50.0,Senior,Finance,1,0.9,4.0,4.6,Public Transport,18.0,5.0
2557,23.0,Intern/Fresher,Sales,4,3.1,3.0,7.4,Walk,1.0,4.0
1141,29.0,Junior,Legal,3,2.3,1.0,6.9,Motorbike,17.0,1.0
2271,24.0,Junior,Finance,3,2.3,2.0,7.9,Car,8.0,4.0
1377,22.0,Intern/Fresher,Operations,5,1.6,1.0,7.9,Car,21.0,5.0
560,44.0,Lead,Finance,5,1.4,2.0,6.9,Public Transport,8.0,4.0
2408,30.0,Mid,IT,5,2.0,1.0,7.5,Car,29.0,4.0
1421,38.0,Senior,Finance,3,1.9,3.0,7.8,Bike,5.0,2.0
286,31.0,Mid,Legal,1,1.1,1.0,7.9,Public Transport,29.0,4.0
1391,54.0,Senior,IT,4,2.3,2.0,6.2,Bike,2.0,2.0
2847,23.0,Intern/Fresher,Sales,2,0.0,2.0,6.9,Car,26.0,5.0
1064,28.0,,Sales,2,1.6,1.0,5.7,Bike,3.0,3.0
1230,22.0,Junior,Operations,2,0.0,3.0,7.2,Motorbike,23.0,2.0
85,34.0,Senior,Operations,4,1.6,1.0,7.0,Motorbike,22.0,5.0
827,39.0,Mid,HR,4,0.3,1.0,6.9,Bike,9.0,3.0
311,30.0,Mid,Finance,5,2.7,2.0,8.2,Car,12.0,2.0
2860,60.0,Lead,IT,4,2.2,2.0,6.8,Car,6.0,3.0
2299,40.0,Senior,IT,2,2.2,1.0,6.7,Public Transport,25.0,3.0
1163,24.0,Junior,Operations,4,3.1,1.0,6.7,Public Transport,19.0,2.0
1579,43.0,Senior,IT,4,2.2,4.0,7.1,Public Transport,11.0,1.0
2900,43.0,Senior,Finance,2,2.9,2.0,7.1,Car,26.0,5.0
1566,29.0,Junior,Legal,3,2.0,1.0,7.8,Walk,1.0,4.0
1597,51.0,Lead,Operations,2,2.5,1.0,7.2,Bike,10.0,4.0
2793,60.0,Senior,Finance,3,4.4,1.0,8.9,Car,28.0,5.0
2084,38.0,Senior,Operations,1,1.5,1.0,7.8,Walk,2.0,1.0
462,52.0,Lead,Legal,1,1.2,1.0,6.7,Motorbike,24.0,4.0
2644,42.0,Senior,IT,5,2.4,1.0,6.2,Public Transport,20.0,4.0
2526,33.0,Mid,Finance,1,2.1,1.0,6.2,Walk,2.0,4.0
1603,52.0,Senior,IT,2,2.8,2.0,6.0,Car,7.0,1.0
2293,23.0,Junior,Marketing,5,2.5,1.0,8.4,Walk,2.0,4.0
55,24.0,Mid,Marketing,3,2.9,1.0,8.8,Public Transport,29.0,5.0
867,36.0,Senior,HR,3,1.5,1.0,8.7,Public Transport,18.0,3.0
1068,42.0,Senior,Sales,1,1.9,5.0,5.4,Public Transport,22.0,1.0
353,30.0,Mid,IT,2,0.6,2.0,7.1,Public Transport,18.0,3.0
1898,35.0,Mid,Marketing,5,1.2,3.0,8.2,Bike,6.0,4.0
980,29.0,Junior,IT,1,0.4,3.0,7.0,Motorbike,16.0,1.0
2728,27.0,Junior,Marketing,1,1.8,1.0,7.4,Bike,5.0,4.0
2586,34.0,Senior,Finance,5,0.0,1.0,6.6,Bike,9.0,4.0
2480,29.0,Mid,Finance,3,3.3,3.0,6.6,Walk,2.0,3.0
1880,40.0,Senior,Finance,3,3.0,2.0,7.2,Public Transport,20.0,1.0
125,40.0,Lead,IT,5,1.9,1.0,6.5,Walk,2.0,5.0
108,35.0,Senior,Finance,3,2.0,1.0,6.8,Public Transport,11.0,5.0
1917,53.0,Senior,Operations,5,1.8,1.0,5.5,Public Transport,23.0,5.0
1316,34.0,Mid,Legal,5,1.4,2.0,8.2,Car,21.0,2.0
994,56.0,Lead,IT,4,2.5,1.0,6.5,Public Transport,27.0,3.0
634,33.0,Senior,Finance,5,3.3,2.0,7.2,Public Transport,19.0,4.0
2712,39.0,Senior,Marketing,5,2.5,4.0,7.5,Car,25.0,4.0
2332,46.0,Senior,IT,5,2.2,1.0,7.6,Motorbike,23.0,4.0
30,26.0,Junior,Finance,2,2.4,1.0,6.9,Motorbike,14.0,4.0
1513,33.0,Mid,Sales,2,0.0,1.0,6.5,Public Transport,24.0,4.0
1563,34.0,Senior,Legal,1,0.9,1.0,6.2,Public Transport,6.0,1.0
1100,22.0,Junior,Finance,5,1.1,2.0,7.0,Car,8.0,2.0
2072,47.0,Lead,IT,1,1.5,1.0,6.9,Car,28.0,1.0
2672,24.0,Mid,Marketing,4,1.8,1.0,7.9,Car,6.0,4.0
2983,25.0,,Finance,2,3.7,3.0,7.7,,5.0,5.0
2427,23.0,Junior,Operations,4,2.6,3.0,6.8,Bike,1.0,4.0
1580,40.0,Mid,Operations,3,0.9,1.0,5.2,Motorbike,20.0,4.0
2843,49.0,Senior,Finance,1,4.7,2.0,5.3,Public Transport,20.0,3.0
2835,29.0,Junior,HR,1,3.2,1.0,6.5,Public Transport,23.0,3.0
464,51.0,Senior,Operations,1,2.7,2.0,5.3,Public Transport,21.0,3.0
2054,42.0,Senior,Marketing,2,3.1,1.0,8.3,Car,29.0,4.0
239,24.0,Junior,Customer Service,3,3.2,1.0,7.2,Motorbike,10.0,4.0
335,49.0,Senior,IT,4,2.4,1.0,7.6,Car,11.0,4.0
2810,36.0,Senior,Finance,2,1.8,2.0,6.4,Bike,10.0,3.0
577,44.0,Senior,Finance,3,3.3,5.0,6.6,Walk,2.0,3.0
430,35.0,Mid,Operations,1,0.6,1.0,6.9,Car,18.0,4.0
1773,51.0,Senior,Operations,5,0.8,1.0,8.4,Public Transport,27.0,4.0
2505,23.0,Intern/Fresher,Marketing,2,2.2,1.0,6.9,Bike,7.0,4.0
1818,52.0,Senior,Legal,1,1.8,3.0,8.3,Public Transport,7.0,4.0
813,36.0,Mid,Finance,2,2.5,2.0,7.4,Walk,2.0,1.0
2664,53.0,Senior,HR,1,2.0,1.0,8.0,Public Transport,6.0,4.0
1882,36.0,Senior,Marketing,1,2.4,4.0,8.1,Public Transport,19.0,1.0
729,24.0,Mid,Sales,5,1.6,1.0,6.0,Bike,8.0,3.0
2354,35.0,Senior,Operations,4,1.9,1.0,6.6,Public Transport,26.0,4.0
397,22.0,Junior,Finance,2,2.1,2.0,6.6,Motorbike,7.0,3.0
647,39.0,Mid,Finance,5,1.5,1.0,5.7,Car,7.0,4.0
2928,25.0,Junior,IT,1,1.6,2.0,7.0,Motorbike,12.0,5.0
1457,24.0,Junior,Sales,5,1.0,2.0,7.2,Public Transport,16.0,2.0
668,37.0,Senior,Sales,5,1.5,1.0,6.5,Car,23.0,4.0
2853,24.0,Junior,Operations,3,2.2,1.0,5.8,Car,5.0,5.0
764,52.0,Senior,IT,4,1.6,1.0,7.0,Bike,8.0,1.0
2030,41.0,Senior,IT,4,1.3,2.0,7.0,Motorbike,6.0,4.0
1205,53.0,Lead,Marketing,3,1.6,2.0,7.7,Car,20.0,2.0
661,42.0,Lead,IT,2,0.9,1.0,7.8,Motorbike,23.0,4.0
1832,33.0,Senior,Legal,2,2.3,2.0,6.1,Car,17.0,4.0
2458,37.0,Mid,IT,2,2.1,3.0,8.4,Car,17.0,3.0
158,36.0,Senior,HR,5,0.6,2.0,6.1,Bike,3.0,5.0
1042,29.0,Junior,IT,5,1.1,1.0,6.8,Bike,9.0,3.0
1411,28.0,Senior,Finance,1,3.6,3.0,5.0,Car,10.0,2.0
1972,27.0,Mid,IT,2,2.0,1.0,9.3,Motorbike,15.0,4.0
2645,33.0,Mid,IT,4,3.1,4.0,5.3,Public Transport,15.0,4.0
304,40.0,Mid,IT,5,2.8,1.0,6.0,Walk,2.0,4.0
1516,53.0,Lead,Operations,5,1.2,3.0,5.9,Bike,2.0,1.0
793,45.0,Mid,IT,4,0.8,4.0,7.1,Car,16.0,1.0
2815,40.0,Senior,IT,1,2.0,3.0,8.0,Car,12.0,3.0
1254,23.0,Junior,Legal,1,3.0,3.0,8.3,Car,25.0,1.0
245,37.0,Senior,Finance,2,0.0,4.0,7.0,Car,20.0,2.0
1,37.0,Senior,Operations,3,2.1,1.0,8.2,Motorbike,18.0,5.0
339,22.0,Intern/Fresher,Sales,2,3.9,2.0,7.0,Walk,2.0,2.0
2826,36.0,Senior,Finance,3,3.3,1.0,8.5,Car,6.0,5.0
549,37.0,Senior,Sales,4,2.8,3.0,7.0,Motorbike,23.0,4.0
1259,38.0,Senior,Finance,1,3.8,1.0,5.9,Bike,4.0,1.0
2563,46.0,Senior,HR,5,1.2,1.0,7.8,Car,15.0,4.0
3020,23.0,Intern/Fresher,Legal,4,1.0,2.0,6.3,Motorbike,12.0,5.0
1840,26.0,Senior,IT,2,1.6,3.0,5.6,Car,23.0,1.0
2475,37.0,Mid,Marketing,3,1.7,2.0,7.0,Bike,5.0,4.0
939,23.0,Intern/Fresher,IT,1,1.0,1.0,7.3,Public Transport,6.0,3.0
2348,25.0,Junior,IT,1,2.9,1.0,6.2,Public Transport,15.0,3.0
1103,44.0,Senior,IT,3,2.9,1.0,7.1,Public Transport,7.0,2.0
2786,31.0,Senior,Sales,4,1.7,1.0,6.9,Public Transport,23.0,5.0
2923,33.0,Mid,Finance,4,0.2,1.0,6.0,Bike,5.0,5.0
1903,22.0,Intern/Fresher,Sales,2,2.8,3.0,6.7,Bike,3.0,1.0
2366,28.0,Junior,IT,2,2.9,1.0,7.5,Car,11.0,3.0
898,31.0,Mid,Finance,3,2.0,3.0,8.2,Public Transport,27.0,3.0
2281,55.0,Lead,Customer Service,2,1.7,1.0,7.8,Walk,2.0,4.0
358,40.0,Mid,Operations,3,1.5,1.0,8.1,Bike,2.0,4.0
71,44.0,Senior,Sales,3,3.3,1.0,6.9,Bike,1.0,5.0
250,27.0,,,1,2.6,1.0,6.6,,16.0,4.0
1993,44.0,Senior,IT,2,0.0,1.0,7.4,Bike,4.0,4.0
131,23.0,Intern/Fresher,IT,3,1.1,1.0,5.3,Public Transport,8.0,5.0
2444,34.0,Senior,Finance,4,3.1,1.0,7.3,Car,20.0,4.0
1671,29.0,,IT,3,0.6,3.0,5.9,Public Transport,22.0,4.0
2591,40.0,Mid,Sales,4,2.7,3.0,8.4,Car,7.0,3.0
183,39.0,Senior,Finance,1,1.5,1.0,5.5,Public Transport,16.0,5.0
2146,39.0,Senior,IT,2,1.9,1.0,7.9,Car,21.0,4.0
1212,41.0,Lead,IT,5,1.1,1.0,8.0,Public Transport,7.0,2.0
2165,48.0,Senior,Finance,5,1.9,1.0,9.1,Public Transport,24.0,5.0
2580,31.0,Mid,IT,1,2.5,1.0,6.8,Car,25.0,3.0
2096,25.0,,,3,0.3,1.0,8.8,,15.0,5.0
1387,26.0,,,3,1.7,3.0,7.3,,13.0,2.0
1284,38.0,Senior,Operations,5,2.6,1.0,8.5,Bike,7.0,5.0
2908,30.0,Senior,IT,1,2.7,3.0,6.8,Walk,1.0,3.0
2798,22.0,Intern/Fresher,Finance,3,1.5,1.0,6.0,Public Transport,5.0,5.0
832,25.0,Junior,Legal,3,3.5,1.0,6.5,Bike,7.0,3.0
815,26.0,Junior,Marketing,1,1.8,1.0,7.3,Car,11.0,1.0
872,52.0,Lead,Sales,4,1.0,1.0,6.7,Bike,9.0,3.0
1337,46.0,Mid,Marketing,5,2.8,1.0,5.5,Car,20.0,2.0
1902,22.0,Junior,IT,3,1.9,3.0,9.1,Car,23.0,4.0
835,26.0,Junior,Operations,4,2.2,1.0,7.1,Car,10.0,5.0
426,59.0,Senior,IT,2,1.9,1.0,6.6,Public Transport,21.0,4.0
883,43.0,Lead,Operations,3,2.4,1.0,6.7,Car,29.0,3.0
1689,26.0,Junior,Sales,5,1.6,1.0,7.9,Bike,1.0,4.0
135,37.0,Mid,Operations,2,2.6,2.0,8.5,Bike,8.0,5.0
1727,24.0,Mid,Marketing,2,0.2,1.0,6.7,Car,24.0,1.0
1081,23.0,Junior,Operations,5,2.6,1.0,7.8,Motorbike,23.0,5.0
2719,24.0,Mid,IT,3,1.8,2.0,7.3,Car,13.0,4.0
1377,22.0,Intern/Fresher,Operations,5,1.6,1.0,7.9,Car,21.0,5.0
553,37.0,Senior,Marketing,1,0.1,2.0,6.9,Car,5.0,3.0
2814,60.0,Senior,IT,4,1.6,1.0,7.5,Car,6.0,5.0
584,53.0,Lead,Marketing,5,1.8,1.0,6.2,Car,11.0,5.0
2066,34.0,Mid,IT,4,2.8,1.0,6.4,Bike,10.0,4.0
1304,24.0,,IT,5,1.2,1.0,8.3,,8.0,2.0
1030,41.0,Senior,Customer Service,3,2.3,1.0,7.8,Car,14.0,3.0
617,45.0,Mid,Finance,5,1.7,1.0,8.1,Motorbike,14.0,4.0
46,55.0,Lead,Operations,2,1.5,1.0,6.1,Bike,10.0,4.0
2439,24.0,Junior,Operations,5,1.5,1.0,7.8,Motorbike,21.0,4.0
791,45.0,Mid,IT,5,0.6,1.0,5.7,Car,7.0,3.0
997,47.0,Senior,Legal,4,2.6,2.0,8.4,Car,15.0,3.0
1767,28.0,Junior,IT,4,1.5,1.0,9.7,Car,25.0,5.0
2374,54.0,Senior,IT,4,3.3,1.0,8.6,Public Transport,16.0,4.0
1179,34.0,Mid,Finance,4,3.2,1.0,7.6,Motorbike,24.0,5.0
1546,22.0,Intern/Fresher,Customer Service,3,1.4,2.0,7.6,Motorbike,19.0,4.0
1524,49.0,Senior,Operations,4,3.4,4.0,7.9,Car,16.0,4.0
491,46.0,Mid,IT,3,1.0,1.0,6.3,Walk,2.0,4.0
1746,54.0,,,3,,3.0,,,,4.0
650,45.0,Senior,Finance,2,2.5,1.0,6.5,Public Transport,27.0,4.0
89,38.0,Mid,IT,3,2.1,2.0,8.4,Motorbike,4.0,5.0
267,33.0,Mid,Operations,4,2.9,1.0,6.3,Walk,2.0,2.0
2163,52.0,Senior,Operations,4,1.4,1.0,6.9,Motorbike,20.0,4.0
41,32.0,Mid,IT,2,4.1,1.0,7.6,Bike,8.0,4.0
70,39.0,Senior,Finance,1,2.1,1.0,7.2,Motorbike,6.0,5.0
2446,24.0,Junior,HR,5,1.2,4.0,6.7,Car,9.0,4.0
1794,48.0,Mid,Operations,1,1.9,3.0,6.5,Walk,2.0,1.0
2092,39.0,Mid,IT,5,2.4,1.0,6.4,Car,11.0,4.0
1150,36.0,Senior,Finance,5,3.8,1.0,7.3,Car,22.0,5.0
2774,40.0,Lead,Customer Service,2,2.0,2.0,8.6,Public Transport,11.0,3.0
2660,40.0,Mid,Finance,4,0.8,1.0,7.0,Motorbike,14.0,4.0
1293,36.0,Mid,HR,5,4.5,4.0,5.6,Car,22.0,2.0
2530,51.0,Senior,IT,5,2.9,1.0,6.5,Car,27.0,4.0
3012,39.0,Senior,Marketing,1,2.5,3.0,6.2,Public Transport,10.0,1.0
1067,36.0,Mid,Customer Service,3,2.6,1.0,8.3,Public Transport,5.0,3.0
2222,22.0,Intern/Fresher,Sales,3,0.9,2.0,7.4,Car,13.0,4.0
2514,33.0,Mid,Marketing,3,3.5,1.0,7.7,Public Transport,15.0,3.0
836,56.0,Lead,Legal,1,2.3,4.0,8.2,Public Transport,8.0,3.0
2450,23.0,Junior,Finance,5,2.3,1.0,8.2,Car,8.0,4.0
26,31.0,Senior,IT,3,2.8,3.0,6.3,Car,8.0,4.0
2101,30.0,Mid,Marketing,1,0.8,1.0,7.3,Motorbike,10.0,1.0
664,24.0,Junior,Marketing,1,3.2,3.0,5.4,Car,29.0,1.0
969,26.0,Junior,Legal,5,2.8,1.0,5.8,Car,7.0,3.0
2387,22.0,Junior,IT,5,1.7,3.0,7.2,Bike,9.0,3.0
840,59.0,Lead,Marketing,4,1.3,2.0,7.5,Car,17.0,3.0
194,28.0,Junior,Sales,3,3.1,1.0,6.8,Car,22.0,5.0
1484,41.0,Lead,Finance,4,2.9,1.0,7.4,Public Transport,18.0,4.0
894,36.0,Mid,IT,2,2.4,1.0,7.7,Public Transport,14.0,3.0
2420,41.0,Senior,IT,3,4.4,1.0,7.8,Public Transport,26.0,4.0
2345,34.0,Mid,IT,5,0.3,3.0,7.2,Car,9.0,4.0
2483,24.0,Mid,Legal,5,1.9,2.0,9.1,Car,6.0,3.0
2254,30.0,Mid,Finance,1,1.7,2.0,7.6,Motorbike,6.0,3.0
1845,33.0,Mid,IT,3,2.8,1.0,6.7,Bike,6.0,4.0
1619,25.0,Junior,Legal,1,1.0,1.0,8.1,Public Transport,29.0,4.0
1116,31.0,Senior,Customer Service,4,3.2,5.0,6.1,Bike,9.0,2.0
945,29.0,Mid,Finance,2,0.4,1.0,6.3,Motorbike,20.0,3.0
2748,28.0,Senior,Sales,2,2.6,1.0,6.6,Public Transport,20.0,4.0
2141,36.0,Mid,Customer Service,1,0.0,1.0,4.3,Bike,10.0,1.0
2012,48.0,Senior,Operations,2,4.0,1.0,6.3,Car,15.0,4.0
674,37.0,Mid,Finance,2,2.1,3.0,6.7,Car,11.0,1.0
748,29.0,Junior,Legal,4,1.6,1.0,6.6,Car,24.0,3.0
207,40.0,Senior,IT,5,1.3,1.0,7.0,Car,7.0,4.0
2208,27.0,Mid,Marketing,1,2.2,1.0,8.0,Public Transport,21.0,4.0
230,52.0,,,4,1.1,3.0,5.8,,11.0,5.0
2998,44.0,Lead,IT,4,1.7,4.0,7.2,Car,15.0,5.0
1621,23.0,Junior,Finance,5,1.2,4.0,6.1,Bike,8.0,4.0
1956,58.0,Lead,Marketing,1,1.5,2.0,8.8,Walk,1.0,4.0
2704,45.0,Senior,Finance,3,2.2,1.0,7.6,Bike,6.0,4.0
646,49.0,Mid,IT,5,1.9,1.0,6.5,Public Transport,9.0,4.0
2855,28.0,Mid,Legal,4,1.9,2.0,5.6,Car,9.0,5.0
1413,33.0,Senior,IT,5,1.4,4.0,6.7,Car,21.0,1.0
989,35.0,Senior,Operations,5,1.1,1.0,8.5,Walk,1.0,5.0
824,23.0,Junior,IT,1,2.9,1.0,8.0,Car,22.0,3.0
2350,23.0,Intern/Fresher,HR,2,3.5,3.0,7.0,Motorbike,12.0,4.0
1781,23.0,Junior,Operations,1,1.6,1.0,7.3,Public Transport,26.0,1.0
2052,22.0,Junior,Finance,1,0.5,2.0,7.3,Walk,2.0,4.0
2945,42.0,Mid,Operations,5,3.3,1.0,8.6,Public Transport,18.0,4.0
499,24.0,Junior,Finance,5,2.8,1.0,6.6,Motorbike,8.0,4.0
82,27.0,Junior,IT,3,1.5,5.0,7.5,Car,5.0,5.0
428,23.0,Junior,Customer Service,1,2.7,1.0,7.3,Public Transport,18.0,3.0
2961,29.0,Mid,Finance,3,3.2,1.0,6.5,Walk,2.0,5.0
1615,44.0,Mid,Finance,2,1.6,1.0,6.3,Public Transport,20.0,4.0
2582,28.0,Junior,IT,1,1.0,2.0,7.7,Public Transport,24.0,3.0
156,22.0,Intern/Fresher,Finance,2,2.2,1.0,7.3,Walk,1.0,5.0
2504,35.0,Senior,Operations,5,2.0,1.0,6.1,Car,19.0,4.0
404,24.0,Junior,Marketing,4,2.6,1.0,7.5,Motorbike,12.0,4.0
238,37.0,Mid,Finance,2,1.6,2.0,6.2,Car,8.0,5.0
96,22.0,Intern/Fresher,Finance,5,1.5,3.0,6.2,Motorbike,20.0,5.0
145,57.0,Senior,Sales,1,3.0,2.0,7.5,Car,17.0,5.0
900,46.0,Senior,Finance,5,4.2,2.0,6.8,Car,20.0,3.0
977,40.0,,,2,,5.0,,,,1.0
817,55.0,Senior,Marketing,4,2.4,1.0,8.1,Car,28.0,3.0
2336,34.0,Mid,IT,3,1.6,1.0,8.5,Car,15.0,5.0
74,50.0,Lead,Operations,5,2.0,5.0,7.6,Public Transport,12.0,5.0
2699,39.0,Senior,Finance,4,0.3,2.0,6.0,Car,27.0,4.0
868,29.0,Junior,IT,1,2.2,3.0,5.4,Public Transport,18.0,1.0
2176,27.0,Junior,HR,5,1.9,1.0,8.2,Public Transport,21.0,5.0
1955,28.0,Junior,Operations,3,1.9,2.0,7.9,Car,23.0,4.0
725,49.0,Mid,Customer Service,3,3.7,1.0,5.3,Car,8.0,1.0
1539,47.0,Lead,Legal,3,0.9,1.0,7.9,Motorbike,16.0,4.0
257,38.0,Mid,Legal,3,1.4,3.0,6.4,Public Transport,27.0,2.0
525,41.0,Mid,Operations,3,3.0,1.0,7.0,Motorbike,23.0,4.0
2047,28.0,Junior,Customer Service,4,2.0,1.0,7.2,Public Transport,22.0,4.0
2059,31.0,Senior,IT,4,2.8,1.0,5.4,Car,25.0,4.0
2081,23.0,,,5,1.1,1.0,8.1,,29.0,5.0
1383,42.0,Senior,IT,4,1.0,1.0,7.3,Car,26.0,2.0
1368,30.0,Senior,Operations,5,0.3,2.0,5.7,Bike,10.0,2.0
170,35.0,Mid,Finance,2,2.5,1.0,5.8,Car,13.0,5.0
826,33.0,Mid,Finance,3,1.7,1.0,8.0,Motorbike,21.0,3.0
2596,37.0,Mid,IT,1,0.3,2.0,7.2,Car,23.0,3.0
2,32.0,Senior,HR,5,3.5,2.0,6.7,Motorbike,13.0,4.0
2836,24.0,Junior,IT,2,1.0,1.0,8.5,Bike,10.0,5.0
2923,33.0,Mid,Finance,4,0.2,1.0,6.0,Bike,5.0,5.0
2944,28.0,Senior,Sales,2,0.2,5.0,7.1,Car,8.0,3.0
2926,30.0,Mid,Sales,2,2.4,1.0,7.9,Car,17.0,5.0
742,52.0,Lead,Finance,5,3.4,1.0,8.2,Motorbike,5.0,3.0
2542,34.0,Mid,Finance,1,1.3,4.0,7.1,Walk,1.0,3.0
232,22.0,Intern/Fresher,IT,5,2.5,1.0,7.6,Public Transport,12.0,4.0
592,29.0,Junior,Legal,2,2.2,1.0,6.2,Public Transport,22.0,4.0
1977,23.0,Junior,IT,1,2.4,1.0,5.9,Motorbike,5.0,1.0
359,31.0,Senior,Legal,2,1.3,1.0,6.7,Public Transport,23.0,3.0
751,50.0,Lead,Sales,2,0.5,3.0,6.8,Motorbike,18.0,1.0
681,43.0,Senior,Marketing,5,0.4,1.0,5.3,Public Transport,28.0,3.0
2214,47.0,Mid,Operations,1,1.0,3.0,8.1,Bike,9.0,4.0
1202,52.0,Lead,Customer Service,2,3.1,1.0,7.5,Public Transport,19.0,2.0
903,41.0,Lead,Finance,2,1.8,3.0,7.4,Public Transport,18.0,1.0
2951,27.0,Mid,Finance,5,1.1,1.0,7.9,Public Transport,26.0,4.0
2385,37.0,Senior,IT,3,1.2,2.0,7.0,Motorbike,16.0,3.0
1432,33.0,Senior,Marketing,5,4.0,3.0,8.2,Public Transport,13.0,2.0
2369,28.0,Junior,Operations,5,2.4,2.0,6.9,Car,24.0,4.0
2023,46.0,Senior,Finance,5,1.4,1.0,7.2,Bike,7.0,4.0
802,45.0,,,3,2.9,1.0,,,,3.0
2635,23.0,Junior,IT,2,2.5,2.0,6.4,Bike,7.0,4.0
92,25.0,Junior,Operations,4,1.8,2.0,5.3,Car,5.0,5.0
2545,38.0,Mid,Operations,1,2.7,1.0,6.5,Car,14.0,3.0
2485,50.0,Lead,Operations,5,1.7,1.0,5.0,Bike,4.0,4.0
1208,23.0,Junior,Finance,1,1.1,1.0,7.8,Walk,1.0,1.0
2731,35.0,Mid,HR,2,3.1,1.0,6.6,Public Transport,10.0,3.0
881,37.0,Senior,HR,1,2.5,2.0,6.3,Car,11.0,1.0
1073,35.0,Senior,Operations,4,2.2,5.0,7.0,Motorbike,16.0,1.0
1569,30.0,Mid,Finance,3,2.8,3.0,5.4,Bike,1.0,4.0
427,45.0,Mid,Legal,5,1.2,1.0,7.2,Car,29.0,5.0
1651,34.0,Senior,Marketing,2,2.0,1.0,7.1,Car,13.0,4.0
898,31.0,Mid,Finance,3,2.0,3.0,8.2,Public Transport,27.0,3.0
1247,45.0,Mid,Sales,3,1.9,1.0,8.0,Car,26.0,2.0
209,30.0,Mid,Finance,5,2.8,2.0,6.7,Car,24.0,4.0
1382,33.0,Senior,Marketing,3,1.0,1.0,7.1,Motorbike,4.0,2.0
223,24.0,Mid,Operations,1,0.8,1.0,6.4,Walk,1.0,4.0
1554,40.0,Mid,Operations,2,1.9,1.0,8.8,Walk,1.0,4.0
2976,27.0,Junior,Sales,1,1.4,4.0,8.1,Public Transport,16.0,3.0
1700,53.0,Lead,Marketing,5,2.8,3.0,6.8,Public Transport,12.0,1.0
1132,31.0,Senior,HR,5,3.1,3.0,6.4,Walk,1.0,1.0
2674,25.0,Junior,Legal,5,0.5,1.0,8.0,Public Transport,13.0,4.0
1521,23.0,Junior,Operations,5,3.4,1.0,6.6,Public Transport,5.0,5.0
2341,24.0,Junior,Customer Service,3,2.0,1.0,7.8,Car,25.0,4.0
717,25.0,Junior,Finance,1,0.0,2.0,7.8,Walk,1.0,1.0
774,59.0,Lead,IT,3,3.1,2.0,7.4,Public Transport,16.0,3.0
1750,50.0,Lead,Operations,3,1.9,1.0,8.1,Bike,10.0,4.0
672,32.0,Senior,Marketing,2,1.6,3.0,4.0,Public Transport,7.0,1.0
929,23.0,Junior,IT,4,2.0,2.0,7.7,Walk,1.0,3.0
270,47.0,Lead,IT,4,2.8,1.0,7.3,Public Transport,20.0,4.0
1861,31.0,Senior,Customer Service,3,2.6,2.0,6.2,Public Transport,17.0,1.0
475,49.0,Mid,IT,3,2.0,2.0,8.1,Motorbike,21.0,4.0
794,55.0,,,2,3.1,3.0,7.5,,,1.0
213,23.0,Junior,Finance,3,1.6,1.0,7.3,Public Transport,29.0,4.0
999,34.0,,,5,2.1,1.0,6.7,,10.0,3.0
1662,37.0,Mid,Operations,3,1.3,3.0,8.1,Car,6.0,4.0
901,34.0,Senior,Operations,2,2.7,2.0,5.4,Public Transport,20.0,1.0
328,26.0,Junior,Finance,2,2.6,1.0,6.3,Public Transport,11.0,4.0
2222,22.0,Intern/Fresher,Sales,3,0.9,2.0,7.4,Car,13.0,4.0
1047,23.0,Intern/Fresher,IT,2,1.3,2.0,4.8,Car,28.0,1.0
1450,29.0,Senior,Legal,5,2.4,1.0,8.4,Car,18.0,2.0
1401,26.0,Junior,Finance,1,2.0,1.0,8.2,Car,29.0,1.0
1021,22.0,Intern/Fresher,Marketing,2,1.4,2.0,6.5,Car,27.0,3.0
